   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2017 JAN 11   21 06 48.0 38.3340 21.7385   17         1.3
 2017 JAN 11   22 03 21.0 38.3265 21.7393   16         1.7
 2017 JAN 11   22 08 46.0 38.1052 21.7448   11         2.0
 2017 JAN 11   22 39 46.0 38.4610 23.4613    9         2.2
 2017 JAN 11   23 11 30.0 38.3452 21.7397   15         1.6
 2017 JAN 11   23 18 20.0 38.3497 21.7330   14         1.3
 2017 JAN 11   23 33 55.0 39.7940 20.7390   15         1.7
 2017 JAN 11   23 35 03.0 39.8062 20.7245   13         2.3
 2017 JAN 12   00 27 53.0 37.4585 20.5207    9         2.2
 2017 JAN 12   00 41 42.0 37.5802 23.5563    9         2.4
 2017 JAN 12   01 24 12.0 37.5085 20.6510   15         2.3
 2017 JAN 12   01 32 41.0 38.3530 21.7153   15         1.7
 2017 JAN 12   01 42 19.0 37.4893 20.5367   10         1.9
 2017 JAN 12   01 44 01.0 40.1112 24.0678    9         1.5
 2017 JAN 12   02 07 10.0 39.0298 23.2113    9         1.8
 2017 JAN 12   02 11 36.0 39.0418 21.8923   17         1.8
 2017 JAN 12   02 19 35.0 35.2113 23.1905   10         3.0
 2017 JAN 12   02 24 38.0 37.8088 21.8892   19         1.9
 2017 JAN 12   02 51 08.0 36.5820 22.9453   18         2.7
 2017 JAN 12   03 01 47.0 37.6763 21.7432   32         1.9
 2017 JAN 12   03 12 35.0 38.6723 20.5837   11         1.9
 2017 JAN 12   04 04 43.0 38.3398 21.7265   17         1.4
 2017 JAN 12   08 16 35.0 38.3405 21.7518   11         1.3
 2017 JAN 12   08 52 50.0 39.4735 26.0075   16         2.4
 2017 JAN 12   08 54 49.0 39.7243 20.7455   15         1.8
 2017 JAN 12   09 04 55.0 38.1450 22.7183   13         2.0
 2017 JAN 12   09 46 19.0 38.3407 21.7427   14         1.5
 2017 JAN 12   10 05 47.0 39.9825 23.7718   12         2.1
 2017 JAN 12   10 23 04.0 38.3295 21.7247   12         1.5
 2017 JAN 12   10 32 38.0 37.5697 23.5802   17         1.8
 2017 JAN 12   10 37 54.0 38.3410 21.7253   10         1.7
 2017 JAN 12   11 58 19.0 40.0085 23.7237    7         1.8
 2017 JAN 12   15 14 06.0 35.8178 28.5818   27         3.3
 2017 JAN 12   15 40 38.0 38.4055 23.8435   10         2.0
 2017 JAN 12   16 40 21.0 38.3515 21.7742   16         1.7
 2017 JAN 12   17 40 14.0 38.4973 20.5102    8         1.7
 2017 JAN 12   18 07 47.0 38.3375 21.7445   16         1.7
 2017 JAN 12   18 24 49.0 37.4540 20.5273   10         2.1
 2017 JAN 12   20 12 45.0 37.7212 19.9240    9         1.8
 2017 JAN 12   20 54 06.0 38.1288 20.4482   14         2.2
 2017 JAN 12   21 15 26.0 38.7242 20.7637   22         1.0
 2017 JAN 12   21 18 20.0 38.3232 21.6915   12         2.4
 2017 JAN 12   21 23 14.0 39.1375 23.2828    9         1.4
 2017 JAN 12   21 30 59.0 40.3805 20.9492   12         1.8
 2017 JAN 12   21 53 58.0 37.4833 20.6102   13         1.6
 2017 JAN 12   22 27 30.0 40.3760 20.9028   13         2.0
 2017 JAN 12   22 41 52.0 38.9852 23.2297   12         2.0
 2017 JAN 12   23 15 15.0 38.3450 21.7048   16         1.2
 2017 JAN 12   23 22 54.0 39.9950 23.7133    9         1.8
 2017 JAN 12   23 22 58.0 37.5772 23.5737   10         2.9
 2017 JAN 12   23 25 44.0 38.3323 21.7477   12         1.6
 2017 JAN 13   00 05 57.0 38.1632 22.7073    8         1.6
 2017 JAN 13   00 21 56.0 38.3302 21.6950    7         2.4
 2017 JAN 13   00 33 10.0 38.3392 21.7238   13         1.1
 2017 JAN 13   00 50 04.0 37.5667 23.5653   12         1.7
 2017 JAN 13   01 08 31.0 37.6273 21.9088    9         1.7
 2017 JAN 13   01 17 35.0 37.4743 20.5458   11         1.9
 2017 JAN 13   02 08 45.0 38.1510 22.7047    9         1.8
 2017 JAN 13   02 15 10.0 37.5490 23.4947   15         1.1
 2017 JAN 13   02 17 56.0 38.3375 21.7343   10         1.5
 2017 JAN 13   02 18 52.0 35.2842 23.2760   26         2.0
 2017 JAN 13   02 23 40.0 38.9445 24.1957    9         1.6
 2017 JAN 13   02 29 10.0 38.1625 22.7028    8         1.6
 2017 JAN 13   02 35 52.0 38.2333 20.3713   15         1.7
 2017 JAN 13   03 01 31.0 38.0673 22.8968    6         1.6
 2017 JAN 13   03 12 07.0 38.3203 21.6972   14         1.5
 2017 JAN 13   04 17 18.0 38.1478 22.0010   19         1.2
 2017 JAN 13   04 17 34.0 38.1355 21.9840   19         1.3
 2017 JAN 13   04 22 10.0 38.1393 21.9790   17         1.1
 2017 JAN 13   04 39 30.0 37.5293 23.4973   11         1.0
 2017 JAN 13   05 06 11.0 37.4940 20.5875   11         2.1
 2017 JAN 13   05 12 02.0 38.7030 20.6042    7         1.8
 2017 JAN 13   06 34 49.0 38.3393 21.7093   11         1.9
 2017 JAN 13   06 39 58.0 37.4835 20.5433    9         2.0
 2017 JAN 13   06 53 14.0 38.3262 21.7040   11         1.5
 2017 JAN 13   07 12 24.0 37.5117 20.6267    9         1.8
 2017 JAN 13   08 08 41.0 38.4527 20.5717    6         1.5
 2017 JAN 13   08 22 18.0 38.4083 21.8920   13         1.7
 2017 JAN 13   09 02 08.0 38.6783 23.6977   14         1.5
 2017 JAN 13   09 36 08.0 37.6560 20.6205   15         1.7
 2017 JAN 13   10 35 31.0 41.1963 23.9303   14         1.7
 2017 JAN 13   10 59 23.0 39.3585 22.7863   16         1.6
 2017 JAN 13   11 08 22.0 38.1652 20.4278   12         2.1
 2017 JAN 13   11 21 03.0 37.4475 20.5085   10         2.1
 2017 JAN 13   12 11 50.0 38.1145 20.4537   19         1.4
 2017 JAN 13   12 12 05.0 37.1137 22.1730    6         3.8
 2017 JAN 13   14 35 03.0 38.1337 20.3272   17         1.7
 2017 JAN 13   14 40 34.0 37.8777 22.8808   20         1.4
 2017 JAN 13   15 00 27.0 39.3525 22.8173   27         1.7
 2017 JAN 13   15 35 13.0 37.4647 20.5477    9         2.0
 2017 JAN 13   16 26 35.0 38.3978 21.9190   16         1.7
 2017 JAN 13   16 53 10.0 39.7285 20.7702   16         2.0
 2017 JAN 13   17 08 46.0 38.3197 21.7330   18         1.4
 2017 JAN 13   18 03 02.0 39.7410 20.7108   10         2.3
 2017 JAN 13   18 06 38.0 39.7472 20.7132   12         2.3
 2017 JAN 13   18 53 56.0 38.3330 21.7092   16         1.3
 2017 JAN 13   19 29 25.0 38.1680 22.7307    9         2.3
 2017 JAN 13   19 34 49.0 37.5713 23.5723    9         2.4
 2017 JAN 13   20 53 15.0 37.9813 23.2752   12         1.1
 2017 JAN 13   21 56 19.0 37.4690 20.5402    9         2.0
 2017 JAN 13   23 55 32.0 37.4127 20.5722    8         2.2
 2017 JAN 14   00 21 47.0 38.4045 21.7695   12         1.7
 2017 JAN 14   01 37 51.0 35.2912 27.2095    8         2.4
 2017 JAN 14   02 08 06.0 38.3485 21.7380   14         1.9
 2017 JAN 14   02 11 41.0 38.3545 21.7527   14         1.5
 2017 JAN 14   02 13 34.0 38.3605 21.7187   11         2.5
 2017 JAN 14   04 22 35.0 38.3663 20.4695   11         1.7
 2017 JAN 14   04 42 37.0 40.3370 21.7543   23         1.9
 2017 JAN 14   06 14 10.0 36.3100 22.7235    9         2.4
 2017 JAN 14   06 28 50.0 34.7162 24.9433   17         3.4
 2017 JAN 14   06 31 58.0 35.2148 23.2283   14         3.4
 2017 JAN 14   08 34 57.0 37.5920 23.5445    9         2.9
 2017 JAN 14   09 46 46.0 39.1613 22.8232   17         1.2
 2017 JAN 14   10 47 02.0 37.0365 24.1958   14         2.4
 2017 JAN 14   11 19 24.0 38.1838 20.4438   13         1.8
 2017 JAN 14   12 02 25.0 38.9728 23.3310   13         1.5
 2017 JAN 14   12 55 49.0 37.3913 22.0393   14         1.3
 2017 JAN 14   13 52 27.0 39.5337 26.0795   13         2.9
 2017 JAN 14   13 52 33.0 36.5285 22.1478   14         2.2
 2017 JAN 14   14 19 19.0 39.5397 26.0713    8         2.9
 2017 JAN 14   14 24 00.0 37.4880 20.7125   11         2.2
 2017 JAN 14   14 44 08.0 39.5202 26.0643   12         2.3
 2017 JAN 14   15 05 52.0 37.5647 23.5762   14         1.8
 2017 JAN 14   15 09 57.0 38.4833 23.4100   14         1.6
 2017 JAN 14   15 12 30.0 38.1382 21.7342   16         2.9
 2017 JAN 14   16 31 20.0 37.5300 20.6357   12         2.0
 2017 JAN 14   16 43 39.0 39.5208 26.0785   12         2.7
 2017 JAN 14   17 17 28.0 37.4542 20.5743   10         2.2
 2017 JAN 14   19 41 34.0 40.5013 23.5417   13         1.5
 2017 JAN 14   19 50 48.0 39.5392 26.0588   12         2.4
 2017 JAN 14   20 55 12.0 38.3607 21.9547   10         0.8
 2017 JAN 14   21 38 50.0 38.3388 21.7687   12         1.0
 2017 JAN 14   21 50 45.0 38.3203 21.7740   12         1.1
 2017 JAN 14   21 59 21.0 37.9615 21.6952   41         1.9
 2017 JAN 14   22 39 01.0 39.4965 26.0988   18         4.4
 2017 JAN 14   23 19 17.0 38.3275 21.7225    9         1.9
 2017 JAN 14   23 55 20.0 39.5425 26.0448    8         2.1
 2017 JAN 15   00 01 50.0 39.5393 26.0508    9         2.2
 2017 JAN 15   00 05 47.0 39.5435 26.0625    9         2.1
 2017 JAN 15   00 15 28.0 36.2353 23.1337   16         2.2
 2017 JAN 15   00 16 07.0 39.5482 26.0135    7         1.9
 2017 JAN 15   00 20 55.0 34.8898 27.1818   11         2.5
 2017 JAN 15   00 21 52.0 39.5177 26.0627   26         2.4
 2017 JAN 15   00 39 33.0 34.7902 27.2525   10         2.1
 2017 JAN 15   00 43 20.0 38.7732 22.8633   14         2.1
 2017 JAN 15   02 14 53.0 39.5482 26.0265   10         2.2
 2017 JAN 15   02 20 40.0 39.5337 26.0512    9         2.6
 2017 JAN 15   02 36 27.0 38.3475 21.7158   11         0.9
 2017 JAN 15   02 36 57.0 35.7060 27.1447   34         2.2
 2017 JAN 15   03 37 23.0 35.0630 23.0635   21         4.6
 2017 JAN 15   03 50 01.0 35.0132 23.1192   18         3.9
 2017 JAN 15   03 53 48.0 37.5842 23.5482   12         1.6
 2017 JAN 15   04 03 21.0 39.5175 26.0843   15         3.9
 2017 JAN 15   04 30 08.0 37.6437 20.9935   14         1.7
 2017 JAN 15   04 34 26.0 38.8612 22.1385   15         1.5
 2017 JAN 15   05 00 23.0 38.8113 20.9520   11         1.9
 2017 JAN 15   06 32 41.0 39.5542 26.0408   10         2.1
 2017 JAN 15   06 37 56.0 38.3447 21.7490   12         1.0
 2017 JAN 15   06 38 50.0 39.5408 26.0540    9         3.3
 2017 JAN 15   07 35 49.0 38.7347 20.6637   12         1.3
 2017 JAN 15   08 48 29.0 38.3608 21.7217   14         1.3
 2017 JAN 15   09 08 13.0 41.3972 24.2400    8         2.2
 2017 JAN 15   11 43 52.0 39.5413 26.0680    8         2.2
 2017 JAN 15   12 05 53.0 39.1838 23.5880   10         1.7
 2017 JAN 15   12 53 25.0 37.4553 20.5552   10         2.0
 2017 JAN 15   12 59 21.0 38.3320 21.7103   12         1.1
 2017 JAN 15   13 05 44.0 35.2403 22.9193   16         2.6
 2017 JAN 15   13 10 19.0 37.4590 20.5970    8         1.9
 2017 JAN 15   14 02 05.0 35.8560 27.0577   12         3.4
 2017 JAN 15   14 34 10.0 38.3392 21.7232   15         1.4
 2017 JAN 15   14 36 42.0 38.4512 21.9742   10         1.8
 2017 JAN 15   14 45 17.0 37.4055 20.5450   10         2.1
 2017 JAN 15   14 50 07.0 38.3388 21.7645   17         1.3
 2017 JAN 15   14 51 25.0 38.7245 20.6203   10         1.2
 2017 JAN 15   15 18 46.0 35.6018 23.5512   10         2.0
 2017 JAN 15   15 18 57.0 37.5145 20.7083   26         1.6
 2017 JAN 15   15 21 16.0 38.3917 21.9643   11         1.5
 2017 JAN 15   15 30 47.0 38.2582 24.2297   10         1.8
 2017 JAN 15   15 49 27.0 38.2007 20.3992   13         1.8
 2017 JAN 15   15 53 19.0 38.2707 24.1665   20         1.6
 2017 JAN 15   16 01 58.0 37.7073 21.1957   15         1.7
 2017 JAN 15   16 11 45.0 38.4470 21.8533   15         1.6
 2017 JAN 15   16 21 56.0 38.2860 24.0597   25         1.7
 2017 JAN 15   18 33 34.0 37.3285 20.4273    7         2.2
 2017 JAN 15   19 10 04.0 38.1960 20.3842   15         1.5
 2017 JAN 15   19 16 37.0 39.5715 25.8610   13         3.1
 2017 JAN 15   19 31 26.0 38.3060 21.9323    8         1.6
 2017 JAN 15   20 07 16.0 39.5690 25.9515   11         2.1
 2017 JAN 15   20 10 48.0 38.3318 21.6907   11         1.2
 2017 JAN 15   20 16 05.0 36.4560 27.3793   94         3.0
 2017 JAN 15   20 40 23.0 37.4777 20.5312   12         2.0
 2017 JAN 15   21 04 24.0 38.0187 23.7297   12         1.1
 2017 JAN 15   21 21 57.0 38.2882 21.6502   25         1.5
 2017 JAN 15   21 26 11.0 38.0903 23.8067   16         1.2
 2017 JAN 15   21 31 50.0 38.3042 20.4655   16         1.3
 2017 JAN 15   21 55 36.0 40.2412 19.3143   16         2.3
 2017 JAN 15   22 14 15.0 37.5093 20.5732   15         1.5
 2017 JAN 15   22 25 23.0 37.4433 20.5813   10         2.0
 2017 JAN 15   22 50 43.0 37.6013 23.4550   11         2.3
 2017 JAN 15   23 46 43.0 37.4338 20.5347   10         2.1
 2017 JAN 15   23 58 17.0 38.3570 21.7618   18         1.3
 2017 JAN 16   00 00 37.0 37.5672 23.4720   12         1.7
 2017 JAN 16   01 41 33.0 38.1212 20.3513    9         1.4
 2017 JAN 16   02 05 20.0 39.7483 20.6768   12         2.2
 2017 JAN 16   02 45 43.0 34.9283 23.8503   10         3.8
 2017 JAN 16   02 52 48.0 37.5775 23.4607   10         1.6
 2017 JAN 16   02 58 50.0 38.3155 21.7583   14         1.4
 2017 JAN 16   03 08 15.0 38.3852 21.8782    9         1.4
 2017 JAN 16   03 38 29.0 38.1887 20.4562   13         1.2
 2017 JAN 16   03 40 03.0 38.3535 21.7425   16         1.0
 2017 JAN 16   04 15 09.0 38.6083 24.1283   10         2.1
 2017 JAN 16   04 20 26.0 37.3707 21.2987   22         1.4
 2017 JAN 16   04 26 16.0 38.6838 22.7920    9         1.8
 2017 JAN 16   05 00 25.0 38.4035 21.9428    9         1.6
 2017 JAN 16   05 09 47.0 40.0737 19.8000   29         2.9
 2017 JAN 16   05 27 38.0 38.5540 20.5322   10         1.5
 2017 JAN 16   06 02 13.0 38.2670 24.1995   10         1.9
 2017 JAN 16   06 04 09.0 37.5890 23.4577   10         2.2
 2017 JAN 16   06 10 21.0 38.3360 21.7100   15         0.9
 2017 JAN 16   08 22 24.0 38.3787 21.8920    9         1.1
 2017 JAN 16   08 37 48.0 38.6585 23.1450   12         1.7
 2017 JAN 16   08 43 27.0 38.3893 21.9345    9         2.2
 2017 JAN 16   09 23 41.0 37.5553 23.5862   21         1.7
 2017 JAN 16   10 13 04.0 38.1360 23.4857   18         1.5
 2017 JAN 16   10 13 20.0 37.4275 20.5722   13         1.9
 2017 JAN 16   10 17 36.0 38.4643 20.5595    6         1.6
 2017 JAN 16   11 40 36.0 38.3395 21.7040   17         1.3
 2017 JAN 16   12 05 54.0 38.4002 21.9145   10         2.1
 2017 JAN 16   12 10 51.0 37.9360 20.5908   26         2.4
 2017 JAN 16   12 23 22.0 36.3572 21.9820   10         2.3
 2017 JAN 16   12 29 48.0 36.4873 22.7172    4         2.3
 2017 JAN 16   12 30 31.0 42.1665 25.5092   10         2.2
 2017 JAN 16   13 02 33.0 40.9852 22.3763   14         2.1
 2017 JAN 16   13 25 46.0 38.1720 21.8427   20         2.8
 2017 JAN 16   15 17 30.0 38.2903 21.6652   10         1.2
 2017 JAN 16   16 59 24.0 36.6213 21.5810    7         2.5
 2017 JAN 16   17 28 01.0 37.9412 20.6190   29         1.6
 2017 JAN 16   17 28 10.0 38.4712 23.5595   11         1.8
 2017 JAN 16   17 36 17.0 39.7762 20.7217   17         1.8
 2017 JAN 16   17 43 28.0 38.3253 21.7265    7         2.5
 2017 JAN 16   18 22 20.0 38.3225 21.6795   10         1.2
 2017 JAN 16   18 52 45.0 38.4948 21.8570   12         1.5
 2017 JAN 16   19 55 06.0 38.3282 21.7058   13         1.2
 2017 JAN 16   20 04 37.0 38.1930 22.6380    8         2.6
 2017 JAN 16   21 17 28.0 38.3307 21.7142   13         0.9
 2017 JAN 16   22 11 26.0 36.1878 27.9983   77         3.0
 2017 JAN 16   22 44 58.0 38.3335 21.7183   21         1.1
 2017 JAN 16   22 45 02.0 39.5190 25.8535   18         1.5
 2017 JAN 16   23 43 53.0 38.9737 26.0355   10         2.0
 2017 JAN 16   23 46 23.0 38.3290 21.7475   15         0.7
 2017 JAN 17   00 52 17.0 38.7702 20.9550   10         2.3
 2017 JAN 17   02 27 25.0 38.3763 21.9627   12         1.6
 2017 JAN 17   03 43 37.0 37.5605 23.5873   10         2.0
 2017 JAN 17   05 01 38.0 37.5662 23.5810    7         1.3
 2017 JAN 17   05 25 02.0 38.3198 21.6902   10         1.5
 2017 JAN 17   06 19 11.0 37.4212 22.0360    4         3.8
 2017 JAN 17   06 40 40.0 37.3827 22.0193   19         1.8
 2017 JAN 17   07 09 11.0 37.4105 22.0440   11         2.0
 2017 JAN 17   07 16 47.0 37.4205 22.0217    7         2.4
 2017 JAN 17   07 32 28.0 39.8657 20.7238   26         2.1
 2017 JAN 17   08 44 46.0 38.0567 20.2422   17         1.9
 2017 JAN 17   10 57 37.0 35.4650 25.9232   17         3.2
 2017 JAN 17   11 08 57.0 37.4168 22.0382   20         2.0
 2017 JAN 17   12 29 09.0 39.5053 21.4940   25         1.4
 2017 JAN 17   13 41 33.0 38.8255 21.5533   15         1.5
 2017 JAN 17   13 59 14.0 39.7687 22.7810   15         1.3
 2017 JAN 17   15 04 13.0 37.4632 20.5627   14         2.1
 2017 JAN 17   17 32 54.0 39.3428 21.4520   17         1.6
 2017 JAN 17   17 42 34.0 38.3330 21.7135   17         1.0
 2017 JAN 17   17 47 01.0 38.3583 21.7608   17         2.0
 2017 JAN 17   17 50 24.0 38.3508 21.7582   18         1.4
 2017 JAN 17   18 35 39.0 37.9738 20.2318   13         1.9
 2017 JAN 17   18 44 11.0 38.3088 22.3450   10         1.7
 2017 JAN 17   19 30 30.0 38.8322 22.5975   10         1.7
 2017 JAN 17   19 40 30.0 39.7603 23.7050   14         2.8
 2017 JAN 17   19 53 30.0 39.7580 23.7305   15         2.4
 2017 JAN 17   20 13 48.0 40.4167 25.9043    7         2.4
 2017 JAN 17   20 18 53.0 37.4303 21.9818   16         2.1
 2017 JAN 17   20 20 55.0 37.4215 21.9923   15         2.1
 2017 JAN 17   20 50 17.0 38.2230 20.3712    8         1.6
 2017 JAN 17   21 01 44.0 37.3845 22.1647   17         1.8
 2017 JAN 17   21 03 04.0 37.4178 22.0113   11         2.6
 2017 JAN 17   21 09 18.0 41.3185 23.3252   10         1.6
 2017 JAN 17   21 18 09.0 38.4140 21.8427   12         2.1
 2017 JAN 17   21 49 54.0 37.4027 21.9808   21         1.9
 2017 JAN 17   21 52 18.0 36.2442 22.2305   56         2.3
 2017 JAN 17   22 04 14.0 38.3445 22.3160   10         1.4
 2017 JAN 17   22 34 42.0 37.9780 22.1747    9         1.1
 2017 JAN 17   22 35 12.0 35.5718 27.0360   13         2.8
 2017 JAN 18   00 01 52.0 37.4332 22.0327    3         2.4
 2017 JAN 18   00 44 07.0 37.9135 22.9817    9         1.8
 2017 JAN 18   01 22 33.0 38.7165 20.7290   18         1.2
 2017 JAN 18   02 29 37.0 38.6353 23.3992    7         1.7
 2017 JAN 18   02 58 22.0 38.6865 22.5697    9         1.5
 2017 JAN 18   03 34 08.0 38.1288 20.7895   11         2.1
 2017 JAN 18   03 48 40.0 39.5473 25.9742    7         2.7
 2017 JAN 18   04 32 03.0 39.7543 23.7222   13         2.1
 2017 JAN 18   04 44 42.0 38.3178 21.6982    8         1.3
 2017 JAN 18   04 52 11.0 38.6648 20.6060   12         1.6
 2017 JAN 18   04 58 44.0 37.8745 22.9687    8         1.5
 2017 JAN 18   08 00 58.0 37.9822 20.2795   28         2.2
 2017 JAN 18   09 05 36.0 37.4278 22.0293   10         1.8
 2017 JAN 18   09 36 10.0 40.4358 21.8395   17         1.5
 2017 JAN 18   13 04 34.0 38.2192 22.9092   14         1.5
 2017 JAN 18   14 53 49.0 37.5565 23.6038   21         2.0
 2017 JAN 18   15 17 31.0 36.7385 23.1032   25         2.2
 2017 JAN 18   15 31 54.0 38.3520 21.7717   18         1.1
 2017 JAN 18   16 49 09.0 38.7557 20.6405    9         1.4
 2017 JAN 18   17 40 19.0 38.3108 21.6665   12         1.7
 2017 JAN 18   18 08 59.0 39.5303 26.0780   13         2.2
 2017 JAN 18   18 12 44.0 38.3950 21.8743    6         2.0
 2017 JAN 18   19 12 24.0 38.4695 22.1667   17         2.1
 2017 JAN 18   19 41 19.0 38.2668 20.4178   13         1.9
 2017 JAN 18   19 49 00.0 38.4657 22.1857   15         1.7
 2017 JAN 18   23 42 51.0 37.5667 23.5318   13         1.9
 2017 JAN 19   00 09 06.0 36.7638 21.3360    9         2.4
 2017 JAN 19   00 27 57.0 38.3662 20.3990   16         2.1
 2017 JAN 19   00 55 51.0 38.2412 20.3590   18         2.1
 2017 JAN 19   01 01 53.0 39.8265 20.6677   11         2.1
 2017 JAN 19   01 47 24.0 38.5403 22.2902   17         1.3
 2017 JAN 19   02 09 41.0 38.2858 22.3435   10         1.7
 2017 JAN 19   03 59 28.0 38.3368 21.7400   14         1.5
 2017 JAN 19   04 05 08.0 38.6945 22.7187    9         2.0
 2017 JAN 19   04 31 38.0 39.9200 23.7367   12         2.6
 2017 JAN 19   07 21 11.0 39.5617 25.8152   12         2.6
 2017 JAN 19   09 18 48.0 39.9500 23.7270    8         2.4
 2017 JAN 19   09 40 08.0 35.4303 25.8587   15         1.7
 2017 JAN 19   11 02 41.0 38.3000 21.6423   29         1.9
 2017 JAN 19   11 16 01.0 37.3393 20.7878   11         2.4
 2017 JAN 19   13 20 11.0 38.3112 21.7683   17         1.6
 2017 JAN 19   13 21 41.0 38.1867 21.6738   24         1.3
 2017 JAN 19   14 13 15.0 38.7478 20.7362   10         1.6
 2017 JAN 19   14 36 46.0 37.3313 20.7622    9         2.1
 2017 JAN 19   14 48 30.0 37.8163 22.8358   12         2.1
 2017 JAN 19   15 27 53.0 38.3470 21.7375   10         1.3
 2017 JAN 19   15 56 25.0 38.0372 22.2857   12         1.4
 2017 JAN 19   16 14 01.0 38.6957 21.1888   10         1.1
 2017 JAN 19   16 21 34.0 38.5388 26.5222   16         3.0
 2017 JAN 19   16 24 13.0 37.5598 21.7663   12         2.1
 2017 JAN 19   18 00 32.0 38.8393 22.2702   12         1.9
 2017 JAN 19   18 02 34.0 37.4455 20.8637   10         1.7
 2017 JAN 19   18 09 18.0 38.4573 23.4777    7         2.5
 2017 JAN 19   20 12 14.0 38.3368 21.7067   10         1.3
 2017 JAN 19   21 09 19.0 35.2517 23.2597   10         2.5
 2017 JAN 19   22 11 21.0 35.2260 22.8797   29         2.5
 2017 JAN 19   22 30 31.0 38.3373 21.7250   10         1.4
 2017 JAN 19   22 36 25.0 38.3168 21.7058   14         1.5
 2017 JAN 19   22 49 02.0 38.3187 21.6502   12         0.9
 2017 JAN 19   22 58 24.0 38.3475 21.7323   11         1.0
 2017 JAN 19   23 05 10.0 38.0640 22.1077    9         0.9
 2017 JAN 19   23 28 27.0 38.4672 23.4662   16         1.9
 2017 JAN 20   00 40 27.0 38.4523 23.4672   13         1.8
 2017 JAN 20   01 48 10.0 38.5992 23.4328   17         1.4
 2017 JAN 20   01 55 08.0 38.3295 21.7385   13         1.0
 2017 JAN 20   02 07 03.0 38.4463 23.8187   12         1.4
 2017 JAN 20   03 12 20.0 34.3787 24.3247   18         3.1
 2017 JAN 20   03 15 12.0 39.2105 28.1370   13         3.0
 2017 JAN 20   03 33 31.0 38.0698 22.3052    9         1.6
 2017 JAN 20   03 47 59.0 38.3432 21.7228   10         1.6
 2017 JAN 20   03 54 57.0 34.3493 24.1393   30         2.7
