      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2020 JAN 13   10 21 50.2 37.4899 20.6424   15         2.4
 2020 JAN 13   11 29 23.1 38.3574 23.2915   17         1.5
 2020 JAN 13   11 35 33.2 37.6108 20.6717   15         1.9
 2020 JAN 13   12 31 05.0 37.4213 21.6888   14         1.7
 2020 JAN 13   12 48 38.7 37.5027 20.5948   14         2.2
 2020 JAN 13   12 55 33.0 38.1422 23.4737    6         1.5
 2020 JAN 13   13 31 22.9 40.4059 21.7145   12         2.6
 2020 JAN 13   14 43 54.5 37.6154 20.8063   24         2.2
 2020 JAN 13   15 15 58.9 38.9713 21.3748   20         1.4
 2020 JAN 13   15 26 03.3 40.4768 20.6813    5         2.5
 2020 JAN 13   15 57 38.9 39.7137 20.6085    5         1.7
 2020 JAN 13   16 30 53.8 37.7847 21.3071   28         1.7
 2020 JAN 13   18 36 53.0 36.3803 21.6147    6         2.7
 2020 JAN 13   18 53 44.6 38.8486 25.9158   14         2.3
 2020 JAN 13   19 04 13.9 40.3615 21.7113   15         2.2
 2020 JAN 13   23 06 52.7 39.1177 21.5762   10         1.8
 2020 JAN 13   23 32 05.8 35.1123 24.7412   13         2.1
 2020 JAN 14   00 06 06.5 37.8809 21.3574   17         1.5
 2020 JAN 14   01 42 50.4 38.3688 20.4337   27         1.7
 2020 JAN 14   01 48 47.6 38.3578 21.8015   14         1.0
 2020 JAN 14   02 12 03.7 37.8140 21.2650   27         2.1
 2020 JAN 14   03 08 21.4 39.2084 21.6412   13         1.9
 2020 JAN 14   03 13 25.7 38.1436 24.2807    7         1.7
 2020 JAN 14   03 50 24.0 38.0846 21.7726   21         1.8
 2020 JAN 14   03 55 39.5 37.5302 20.6149   16         2.2
 2020 JAN 14   04 40 10.9 35.8471 28.2489   10         2.6
 2020 JAN 14   04 56 48.1 35.0125 23.4988   14         1.9
 2020 JAN 14   06 07 15.5 37.5732 24.3311   11         1.3
 2020 JAN 14   06 31 43.9 37.5912 29.7478   10         3.2
 2020 JAN 14   06 51 16.5 39.1553 21.6650   16         2.1
 2020 JAN 14   06 56 04.4 37.6295 20.5247   15         2.1
 2020 JAN 14   07 31 52.0 37.2491 20.6488   11         2.2
 2020 JAN 14   07 37 29.4 38.1885 23.3643    5         1.5
 2020 JAN 14   09 58 22.6 34.9443 24.1383   11         2.6
 2020 JAN 14   11 36 07.1 38.4366 20.4630   23         1.9
 2020 JAN 14   11 52 52.8 37.2116 20.5746    7         2.6
 2020 JAN 14   13 07 09.1 38.7424 23.6362   30         1.2
 2020 JAN 14   13 09 12.4 34.5602 23.7643   30         2.5
 2020 JAN 14   15 33 02.9 38.8229 21.1551   23         1.9
 2020 JAN 14   16 08 14.2 38.2237 20.7573   17         2.0
 2020 JAN 14   16 36 00.9 38.4343 20.5055    7         2.1
 2020 JAN 14   16 44 10.3 37.9097 21.8431   15         1.3
 2020 JAN 14   17 20 11.1 34.8770 26.8369   16         3.2
 2020 JAN 14   17 43 09.7 37.6254 20.5399   18         2.0
 2020 JAN 14   18 10 01.4 35.2670 27.7579    6         2.2
 2020 JAN 14   18 13 43.0 38.1546 24.2111    2         1.6
 2020 JAN 14   18 25 31.8 37.1814 20.3650    9         2.6
 2020 JAN 14   18 27 21.0 35.2817 27.7469   11         2.5
 2020 JAN 14   18 49 12.9 38.4366 20.4703   18         3.4
 2020 JAN 14   19 00 36.2 38.4329 20.4721   18         2.8
 2020 JAN 14   19 08 46.0 36.8463 21.1285   12         1.9
 2020 JAN 14   19 16 46.7 37.6309 20.5142   11         1.6
 2020 JAN 14   19 45 04.1 35.2606 27.7606    6         2.5
 2020 JAN 14   19 49 25.7 37.9060 21.8477   14         1.3
 2020 JAN 14   20 03 19.5 38.4444 20.4671   18         1.9
 2020 JAN 14   20 04 06.5 38.4380 20.4927   17         2.6
 2020 JAN 14   21 00 06.8 38.7680 20.6021   14         2.2
 2020 JAN 14   21 08 35.5 38.4366 20.4849   18         1.9
 2020 JAN 14   21 31 34.5 38.2956 23.7698   12         1.4
 2020 JAN 14   21 44 02.9 35.3513 26.1264   17         2.1
 2020 JAN 14   23 16 10.3 38.2883 22.3453    9         1.0
 2020 JAN 14   23 48 55.5 35.6570 26.4212   35         2.7
 2020 JAN 14   23 53 01.4 39.4968 24.0903   16         2.6
 2020 JAN 15   00 27 48.8 38.5680 23.3144   16         1.6
 2020 JAN 15   01 08 07.8 38.2205 20.5710   16         2.6
 2020 JAN 15   01 13 13.8 38.7158 20.5225    8         1.6
 2020 JAN 15   01 48 56.7 34.9951 27.3193   33         3.0
 2020 JAN 15   02 01 19.1 36.3135 28.8721   26         2.4
 2020 JAN 15   03 06 20.4 37.5439 20.7861   20         1.4
 2020 JAN 15   03 33 01.9 35.4053 26.1475   14         2.5
 2020 JAN 15   03 56 48.8 36.4014 28.5791   19         2.5
 2020 JAN 15   04 40 05.8 37.7197 24.0381   29         1.0
 2020 JAN 15   04 43 07.3 37.4854 20.6689   14         2.0
 2020 JAN 15   05 09 02.4 37.6025 20.8740   18         2.5
 2020 JAN 15   05 20 25.2 37.7197 21.3428   29         1.7
 2020 JAN 15   06 41 05.0 37.4689 20.4291   18         2.5
 2020 JAN 15   08 15 55.9 38.6719 23.6719   15         1.4
 2020 JAN 15   08 42 56.3 38.0713 23.1592   18         1.8
 2020 JAN 15   09 40 30.2 35.3952 25.3775    7         2.5
 2020 JAN 15   11 04 15.9 35.1709 23.6279   21         2.3
 2020 JAN 15   11 16 25.8 37.6035 20.6259   17         2.4
 2020 JAN 15   16 38 38.4 34.8944 23.3624   84         2.7
 2020 JAN 15   18 11 36.6 38.4531 20.4428   16         2.2
 2020 JAN 15   19 53 20.5 40.0543 20.1215   26         2.3
 2020 JAN 16   00 38 55.1 38.1592 23.4814   13         1.3
 2020 JAN 16   00 39 08.6 35.0830 23.1885   30         2.7
 2020 JAN 16   00 46 05.3 38.1592 23.4521   14         1.5
 2020 JAN 16   01 05 23.5 40.0063 23.6476    9         1.8
 2020 JAN 16   01 11 20.3 38.1477 23.4755   12         1.5
 2020 JAN 16   01 36 43.0 35.6543 26.5723   18         2.7
 2020 JAN 16   01 42 33.4 38.0360 21.9978   21         1.7
 2020 JAN 16   01 45 36.5 38.0470 21.9768   20         3.7
 2020 JAN 16   01 49 05.8 38.0443 21.9841   20         1.1
 2020 JAN 16   01 49 43.4 38.0553 21.9695   19         3.9
 2020 JAN 16   02 03 49.4 38.8756 20.6218   13         0.8
 2020 JAN 16   02 06 57.8 40.4773 21.5955   11         2.4
 2020 JAN 16   02 55 25.8 37.8369 22.5146   27         1.7
 2020 JAN 16   03 50 58.0 37.4561 23.4229    9         1.8
 2020 JAN 16   04 00 44.9 38.1299 21.6650   30         1.2
 2020 JAN 16   04 53 36.0 37.6369 23.3217    2         1.3
 2020 JAN 16   06 10 43.4 39.9902 23.6426   15         2.4
 2020 JAN 16   07 10 16.7 38.0864 23.5707   13         1.5
 2020 JAN 16   07 12 16.1 38.6710 20.5783   14         2.6
 2020 JAN 16   09 05 06.7 35.2002 23.7158    7         2.9
 2020 JAN 16   09 46 26.6 37.3151 20.8685   20         1.8
 2020 JAN 16   12 34 14.2 37.1448 20.3430   29         2.9
 2020 JAN 16   13 06 36.7 38.4142 22.0161    9         1.6
 2020 JAN 16   14 27 59.3 38.2379 23.1134   17         1.9
 2020 JAN 16   15 28 01.0 37.7042 20.5490   10         2.6
 2020 JAN 16   15 30 44.9 34.9686 26.1667    6         3.1
 2020 JAN 16   16 13 07.4 37.8740 20.9898   12         3.2
 2020 JAN 16   16 14 39.0 37.9308 21.0045   19         2.2
 2020 JAN 16   16 15 16.3 37.9179 20.9825   20         2.5
 2020 JAN 16   16 20 25.6 37.5394 20.6790   20         2.0
 2020 JAN 16   18 35 59.7 39.0532 23.4627    6         2.2
 2020 JAN 16   18 50 21.4 38.3308 22.4794   12         1.9
 2020 JAN 16   18 58 15.1 38.7030 20.5536    7         3.5
 2020 JAN 16   19 17 48.4 38.3519 21.7580   15         1.5
 2020 JAN 16   19 18 52.8 38.1638 20.4630   12         2.0
 2020 JAN 16   19 47 46.7 38.1464 22.4799   59         2.5
 2020 JAN 16   21 36 57.6 36.7578 21.5391   13         1.9
 2020 JAN 16   21 42 53.3 38.1328 21.6797   27         2.1
 2020 JAN 16   22 46 36.4 37.4922 20.4141    9         2.6
 2020 JAN 17   00 14 15.7 37.5703 20.4453   19         1.8
 2020 JAN 17   02 32 11.0 38.4297 20.5078   15         2.3
 2020 JAN 17   02 33 00.6 38.4297 20.5078    7         2.2
 2020 JAN 17   03 12 47.4 38.4297 20.5078   14         2.0
 2020 JAN 17   04 44 19.3 37.4167 20.6992   12         2.3
 2020 JAN 17   05 20 15.0 37.4030 20.5536   20         2.1
 2020 JAN 17   05 30 33.3 38.1418 22.6950   18         1.9
 2020 JAN 17   06 17 25.7 39.3805 20.5389   10         1.7
 2020 JAN 17   10 16 48.5 35.6726 25.7703   34         2.8
 2020 JAN 17   11 40 17.0 40.1532 20.6635   29         2.6
 2020 JAN 17   14 10 24.3 35.1517 23.8339   11         2.8
 2020 JAN 17   14 16 35.2 38.1898 22.7147   11         2.1
 2020 JAN 17   14 31 02.7 38.1120 23.2173   18         1.8
 2020 JAN 17   15 51 19.7 38.1844 22.7037   11         2.0
 2020 JAN 17   16 35 50.8 35.1275 23.2903   23         2.9
 2020 JAN 17   17 47 38.1 37.5778 20.8914   25         4.5
 2020 JAN 17   18 01 05.1 35.1878 23.9543   13         2.8
 2020 JAN 17   18 14 16.0 40.2799 19.6806   10         2.5
 2020 JAN 17   18 22 58.9 37.6854 20.8241   11         2.0
 2020 JAN 17   19 10 15.3 38.1747 22.7170   14         1.7
 2020 JAN 17   19 21 40.7 37.4652 20.5243    9         2.1
 2020 JAN 17   20 24 10.5 38.5643 22.4547   10         2.0
 2020 JAN 17   21 49 32.4 37.6016 20.6516   16         2.4
 2020 JAN 17   22 10 15.7 38.3409 22.2514   11         1.5
 2020 JAN 17   23 07 03.8 38.4952 21.3895   19         1.1
 2020 JAN 17   23 13 11.4 37.6181 20.6277   18         2.5
 2020 JAN 18   00 45 43.8 38.1711 22.6840   11         1.5
 2020 JAN 18   01 28 35.9 34.6820 25.3436    9         2.7
 2020 JAN 18   01 37 23.3 38.1546 22.8781   35         1.5
 2020 JAN 18   01 59 40.4 36.9717 23.8541   14         2.3
 2020 JAN 18   02 04 15.2 34.4037 25.6000    7         2.6
 2020 JAN 18   02 16 22.3 34.9658 24.8291   17         2.2
 2020 JAN 18   05 07 36.0 37.5540 20.2744   12         2.9
 2020 JAN 18   05 30 57.4 37.8072 21.3130   25         2.5
 2020 JAN 18   09 57 24.1 39.2793 23.0315   15         1.8
 2020 JAN 18   10 20 09.3 39.2867 23.0214   15         2.0
 2020 JAN 18   11 43 49.6 39.1603 22.7925   14         1.6
 2020 JAN 18   13 06 47.8 39.0938 21.7812   10         2.0
 2020 JAN 18   14 05 30.1 38.5703 21.5703   16         1.1
 2020 JAN 18   16 22 34.2 38.2266 20.6328   18         2.5
 2020 JAN 18   16 37 20.8 38.2422 21.8672   16         1.3
 2020 JAN 18   17 15 46.7 38.2344 21.8594   15         1.9
 2020 JAN 18   18 14 24.6 37.1719 21.2969   21         1.8
 2020 JAN 18   18 36 26.8 38.2344 21.8594   15         1.4
 2020 JAN 18   18 54 06.2 38.2422 21.8672   17         1.9
 2020 JAN 18   19 10 20.8 38.2344 21.8594   15         2.1
 2020 JAN 18   19 17 28.4 38.2344 21.8594   16         2.8
 2020 JAN 18   19 22 52.2 38.2344 21.8594   15         1.4
 2020 JAN 18   19 34 31.5 38.2422 21.8516   15         1.9
 2020 JAN 18   21 11 06.4 38.0621 22.8314    5         1.5
 2020 JAN 18   21 27 16.0 37.5504 20.5435   15         2.1
 2020 JAN 18   22 41 30.8 39.4016 22.0670   80         2.5
 2020 JAN 18   22 45 57.2 37.5920 21.9951   16         1.9
 2020 JAN 18   22 49 48.2 37.5742 21.9882   19         1.3
 2020 JAN 18   23 44 40.8 35.3860 23.4073   27         2.3
 2020 JAN 19   00 22 44.2 37.3874 20.8401   14         2.5
 2020 JAN 19   01 26 46.5 38.1990 20.6895   20         1.3
 2020 JAN 19   01 42 57.6 38.1898 22.7110   16         1.3
 2020 JAN 19   02 52 09.2 38.1679 20.7481    7         4.8
 2020 JAN 19   03 09 52.3 38.4013 23.6082   10         1.1
 2020 JAN 19   03 38 09.1 37.7097 20.7285   18         2.2
 2020 JAN 19   04 05 29.4 38.0269 21.5392   27         1.5
 2020 JAN 19   04 06 25.3 38.2622 20.6786   15         1.6
 2020 JAN 19   04 07 24.4 38.2356 20.6621   19         1.8
 2020 JAN 19   04 10 18.9 37.4561 20.4346   16         2.1
 2020 JAN 19   04 11 25.7 40.4759 23.9250    8         2.3
 2020 JAN 19   04 11 35.7 38.1981 20.7271   10         1.2
 2020 JAN 19   04 54 29.8 38.6678 22.7760   15         1.8
 2020 JAN 19   05 23 54.7 37.7362 20.0702    6         2.1
 2020 JAN 19   05 28 25.0 39.0038 21.8980   15         1.6
 2020 JAN 19   05 44 02.9 37.5650 20.5820   18         2.2
 2020 JAN 19   06 36 17.6 37.6016 20.5472   16         1.8
 2020 JAN 19   07 18 57.7 36.9379 21.1066   11         2.2
 2020 JAN 19   07 19 52.6 34.1364 24.5966   23         3.8
 2020 JAN 19   09 26 20.2 38.3601 21.7461   13         3.0
 2020 JAN 19   15 53 37.0 38.5355 23.8120    9         1.4
 2020 JAN 19   16 37 02.2 37.5156 21.6641    8         1.5
 2020 JAN 19   16 47 46.8 40.1816 19.9521    9         2.3
 2020 JAN 19   19 50 53.1 34.7296 24.1681   16         2.4
 2020 JAN 19   20 15 05.1 38.4714 25.6558   10         2.3
 2020 JAN 19   22 13 56.3 37.7664 22.2043   14         1.8
 2020 JAN 19   23 19 30.7 38.4357 20.4767   19         1.1
 2020 JAN 20   00 09 46.2 37.9404 20.2432    6         2.0
 2020 JAN 20   01 28 49.1 40.3949 21.3995    8         2.1
 2020 JAN 20   01 58 23.1 37.8264 21.8889   11         1.4
 2020 JAN 20   02 48 53.9 36.9772 23.2114   14         2.2
 2020 JAN 20   03 55 36.0 38.1253 21.5598   15         2.1
 2020 JAN 20   03 58 23.7 38.4421 20.4739    7         1.7
 2020 JAN 20   04 10 29.8 35.2899 22.4176    7         2.6
 2020 JAN 20   05 45 16.2 38.1642 21.9273   18         1.8
 2020 JAN 20   06 12 51.5 38.1871 22.6094   17         2.0
 2020 JAN 20   08 33 57.6 38.0956 20.3197   14         2.2
 2020 JAN 20   08 59 20.8 40.4196 20.7559   12         2.0
 2020 JAN 20   10 19 51.9 36.5762 21.5964   12         2.7
 2020 JAN 20   12 14 34.2 37.6895 20.5380   13         2.0
 2020 JAN 20   12 27 44.7 37.3283 23.5387   99         3.8
 2020 JAN 20   12 34 42.5 38.2864 23.1400   15         1.8
 2020 JAN 20   13 19 01.1 38.5712 23.4979   17         1.5
 2020 JAN 20   14 33 08.1 38.5428 23.8211   19         1.8
 2020 JAN 20   15 13 40.2 38.3629 22.2331   10         1.1
 2020 JAN 20   15 28 19.8 38.3006 22.5618   14         2.0
 2020 JAN 20   16 52 37.5 38.1367 20.4369   15         2.1
 2020 JAN 20   17 06 25.1 38.9992 22.4876   18         1.3
 2020 JAN 20   17 12 58.7 38.9713 20.5582    8         2.1
 2020 JAN 20   18 30 54.8 38.9232 20.5650   12         2.3
 2020 JAN 20   18 49 06.3 40.4160 20.5948    4         2.0
 2020 JAN 20   19 38 56.1 37.4570 20.5600    9         2.2
 2020 JAN 20   19 44 18.9 36.4828 22.8635    6         2.2
 2020 JAN 20   19 54 49.5 38.4366 20.4208   19         2.2
 2020 JAN 21   00 34 43.6 38.4343 20.4826   15         2.2
 2020 JAN 21   02 49 57.3 37.6108 20.3769   22         2.5
 2020 JAN 21   05 08 03.5 36.6074 21.7026    5         2.8
 2020 JAN 21   05 44 28.5 38.2530 21.6508   19         1.5
 2020 JAN 21   05 55 08.6 37.8955 21.0205   24         1.9
 2020 JAN 21   05 59 22.9 38.3473 22.0747    8         1.7
 2020 JAN 21   06 14 38.9 37.3828 23.5547   11         2.0
 2020 JAN 21   08 17 38.0 37.8369 20.9912   33         1.7
 2020 JAN 21   09 04 13.8 37.7089 20.7395   13         1.9
 2020 JAN 21   11 36 19.6 38.7442 22.5742   17         1.4
 2020 JAN 21   11 49 51.6 38.4613 20.5756    6         1.6
 2020 JAN 21   12 27 17.3 34.2682 23.5822   13         3.2
 2020 JAN 21   12 46 15.8 37.6641 20.3516    8         2.4
 2020 JAN 21   13 12 23.0 37.8516 21.0703    9         1.7
 2020 JAN 21   13 23 47.2 38.5547 24.5547   13         2.4
 2020 JAN 21   14 34 59.7 39.0859 20.6953   27         1.8
 2020 JAN 21   16 59 49.3 37.8539 22.2441   12         2.7
 2020 JAN 21   17 03 45.3 38.9609 20.6328   16         2.9
 2020 JAN 21   17 08 24.8 38.9609 20.6328   17         2.4
 2020 JAN 21   18 33 00.3 37.5547 20.2734    5         3.3
 2020 JAN 21   19 05 00.9 35.1114 23.6673   17         2.1
 2020 JAN 21   19 35 04.0 37.0234 20.6953   12         2.3
 2020 JAN 21   20 38 33.3 37.5078 20.3359   13         2.1
 2020 JAN 21   21 08 22.9 36.5506 21.7923   12         2.2
 2020 JAN 21   21 39 15.7 37.8635 22.2427   15         1.4
 2020 JAN 21   21 54 39.8 37.1640 22.4826   27         1.6
 2020 JAN 21   22 56 29.1 38.3501 21.9905   11         1.0
 2020 JAN 21   22 56 57.8 38.3482 22.0171   16         1.1
 2020 JAN 21   23 04 28.7 39.2253 23.3217   12         1.8
 2020 JAN 21   23 14 18.4 37.8822 22.2551   14         1.3
 2020 JAN 22   00 29 50.3 37.5266 20.2963    7         1.9
 2020 JAN 22   01 36 06.0 38.9072 20.5838   16         1.7
 2020 JAN 22   02 15 40.9 37.4387 20.6131    8         1.9
 2020 JAN 22   02 26 34.0 37.3984 20.2890   16         2.6
 2020 JAN 22   03 20 55.2 38.1093 23.2100   10         2.0
 2020 JAN 22   03 41 46.0 37.3920 20.2753    8         2.4
 2020 JAN 22   03 49 13.0 37.4139 20.3851   16         2.0
 2020 JAN 22   03 53 38.4 40.4462 20.6671   12         2.3
 2020 JAN 22   07 38 20.3 37.6108 20.8145   12         2.3
 2020 JAN 22   08 21 09.9 37.7678 21.2929   18         2.1
 2020 JAN 22   10 14 55.5 38.5359 23.8179   17         1.5
 2020 JAN 22   12 03 01.0 38.1016 21.5234   21         1.7
 2020 JAN 22   12 11 20.5 38.1258 23.4929    5         1.5
 2020 JAN 22   13 18 30.0 38.8672 27.2734   16         3.0
 2020 JAN 22   13 48 48.8 38.3821 22.0317    8         1.7
 2020 JAN 22   14 46 31.9 38.8516 27.2891   16         3.7
 2020 JAN 22   16 33 55.6 38.1719 22.7031   17         1.8
 2020 JAN 22   16 49 04.3 37.8359 27.8828   13         3.2
 2020 JAN 22   18 47 14.6 39.2619 23.1999    9         1.6
 2020 JAN 22   18 58 22.0 38.7266 21.6328   27         1.2
 2020 JAN 22   19 01 03.4 38.7177 21.6632   21         1.6
 2020 JAN 22   20 06 48.1 38.7734 23.2734   13         1.4
 2020 JAN 22   20 36 13.8 37.4213 20.5060   20         2.1
 2020 JAN 22   20 48 44.6 37.4936 20.6369   11         3.4
 2020 JAN 22   21 21 06.4 37.5009 23.5556   10         2.1
 2020 JAN 22   21 31 49.5 37.3553 20.5792    9         3.4
 2020 JAN 22   21 36 34.2 37.6822 21.7612   20         3.0
 2020 JAN 22   22 31 31.0 38.5313 24.4368   15         1.8
 2020 JAN 22   22 53 14.0 37.6515 20.9019   18         1.6
 2020 JAN 22   23 16 24.6 37.3087 20.6625   11         1.8
 2020 JAN 22   23 23 00.8 36.7960 21.9260   16         1.5
 2020 JAN 22   23 52 02.3 37.4872 20.6122   11         2.9
 2020 JAN 23   00 02 03.0 38.4004 21.8889   10         1.2
 2020 JAN 23   00 18 08.4 36.7557 21.9351   14         1.7
 2020 JAN 23   01 11 08.7 38.4109 22.0230    8         1.1
 2020 JAN 23   01 13 31.9 37.8424 21.4288   10         1.1
 2020 JAN 23   01 14 11.0 37.4222 20.4556    5         2.3
 2020 JAN 23   01 26 46.9 37.4968 20.5467   19         2.2
 2020 JAN 23   02 01 59.3 38.1953 23.8792    6         1.1
 2020 JAN 23   04 04 39.1 38.1747 20.3787   12         2.3
 2020 JAN 23   05 00 02.5 37.6872 24.3031    9         1.3
 2020 JAN 23   06 48 43.7 38.8765 23.0608   16         2.1
 2020 JAN 23   08 43 12.4 37.3503 21.8477   11         1.7
 2020 JAN 23   09 57 41.4 34.8038 25.3464    9         2.8
 2020 JAN 23   10 50 35.1 38.5300 23.8303   11         1.8
 2020 JAN 23   11 19 56.5 36.4005 22.0248   16         1.9
 2020 JAN 23   11 28 11.6 36.7465 23.1949   62         2.8
 2020 JAN 23   16 13 12.1 36.3373 22.1832    9         2.2
 2020 JAN 23   16 19 55.4 37.2885 20.5490   10         2.2
 2020 JAN 23   16 57 47.1 40.4709 20.8383    6         3.2
 2020 JAN 23   17 16 29.7 36.3484 28.3812   19         2.1
 2020 JAN 23   17 45 35.8 41.0550 21.1624    8         2.6
 2020 JAN 23   17 58 57.3 38.9914 20.6754   10         1.7
 2020 JAN 23   18 29 40.4 38.2878 23.8069   15         1.8
 2020 JAN 23   19 20 34.3 37.7609 22.5009    8         1.7
 2020 JAN 23   20 36 30.5 39.6448 26.6553   10         2.8
 2020 JAN 23   20 45 26.3 35.2456 23.3466   24         2.4
 2020 JAN 24   00 32 11.0 37.5714 20.3265   14         2.6
 2020 JAN 24   01 23 05.9 37.4680 20.7706   15         2.2
 2020 JAN 24   01 45 11.1 37.5014 21.9273   18         1.9
 2020 JAN 24   02 20 22.3 40.4544 20.7413   16         1.5
 2020 JAN 24   02 24 29.2 40.4507 20.6461    9         1.7
 2020 JAN 24   02 54 44.5 38.4444 21.8962   18         1.5
 2020 JAN 24   04 20 01.8 38.1798 20.5650   19         3.2
 2020 JAN 24   04 59 54.6 38.5387 23.1404   12         1.6
 2020 JAN 24   05 01 12.1 34.6976 25.3189   11         2.6
 2020 JAN 24   05 35 25.2 38.0942 23.5391   13         1.3
 2020 JAN 24   06 32 42.0 37.5842 26.7664   16         3.7
 2020 JAN 24   07 45 07.3 38.7254 20.5165   31         2.1
 2020 JAN 24   08 28 41.0 37.7133 21.3675   17         2.4
 2020 JAN 24   09 06 07.5 38.1834 22.7156   12         1.6
 2020 JAN 24   09 26 06.8 34.9860 23.2672   28         2.8
 2020 JAN 24   10 20 07.2 37.5966 20.6218   16         3.4
 2020 JAN 24   10 47 45.2 39.5531 20.4277    8         3.1
 2020 JAN 24   11 46 47.0 37.7170 20.7047   22         2.1
 2020 JAN 24   12 58 01.3 38.8513 27.2644   26         2.8
 2020 JAN 24   13 06 56.2 38.1107 21.3345   10         1.4
 2020 JAN 24   13 10 09.3 37.7037 20.5952   18         2.4
 2020 JAN 24   13 11 24.4 37.6442 20.5595   17         2.2
 2020 JAN 24   14 21 28.6 38.3821 23.2896   15         1.1
 2020 JAN 24   14 24 38.7 37.7573 20.5655   14         2.3
 2020 JAN 24   15 49 30.1 37.4876 21.9356   18         1.7
 2020 JAN 24   16 17 54.3 37.5742 21.9644    9         1.4
 2020 JAN 24   18 13 17.4 37.4203 20.8438    8         1.8
 2020 JAN 24   19 27 13.8 37.7573 20.5948   16         1.9
 2020 JAN 24   19 35 17.6 37.6895 20.5673   17         1.7
 2020 JAN 24   19 51 07.5 37.2885 20.7156   12         1.8
 2020 JAN 24   20 19 53.3 37.7390 20.7083   11         1.8
 2020 JAN 24   20 25 04.3 39.0443 27.8915   10         2.6
 2020 JAN 24   21 46 36.0 37.0468 23.0594   11         1.3
 2020 JAN 24   22 18 02.5 36.2604 23.1427   26         2.1
 2020 JAN 24   22 29 19.8 37.2968 19.8578    8         2.3
 2020 JAN 24   23 10 30.2 35.2057 23.9008   17         1.9
 2020 JAN 24   23 16 12.7 40.4434 20.6534    6         2.5
 2020 JAN 25   00 10 27.2 39.0143 23.0695   16         1.1
 2020 JAN 25   00 39 12.6 38.6563 20.5655    8         2.3
 2020 JAN 25   01 19 38.8 37.2665 19.8221    2         2.5
 2020 JAN 25   03 17 46.4 38.3121 22.4899   16         1.5
