 DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2019 MAR 14   08 31 54.0 37.1658 20.5655    7         3.2
 2019 MAR 14   08 36 30.0 38.9209 21.2842   20         1.4
 2019 MAR 14   08 36 42.1 39.6533 25.5322   18         2.8
 2019 MAR 14   08 37 46.8 37.7637 20.7129   12         1.7
 2019 MAR 14   08 57 50.5 41.2061 23.7451   12         2.0
 2019 MAR 14   09 34 03.8 37.4519 22.6790   12         1.9
 2019 MAR 14   09 42 25.8 37.8076 20.5225   13         2.1
 2019 MAR 14   09 55 22.9 39.2889 20.9564   13         1.8
 2019 MAR 14   09 56 46.6 39.2720 20.9514   11         2.0
 2019 MAR 14   10 25 49.9 39.2725 20.9619   14         2.6
 2019 MAR 14   10 37 09.5 39.5215 24.1113   15         3.8
 2019 MAR 14   11 02 11.0 37.2734 20.5547   12         2.5
 2019 MAR 14   11 07 33.4 37.5859 20.4609    9         2.3
 2019 MAR 14   11 30 02.5 39.2656 20.9531   15         2.7
 2019 MAR 14   12 38 45.0 37.8828 21.0703   20         1.9
 2019 MAR 14   13 01 09.1 37.7266 21.1328   21         2.1
 2019 MAR 14   13 42 35.9 38.1641 22.5703   14         1.3
 2019 MAR 14   13 54 52.2 39.2891 20.9453   13         1.8
 2019 MAR 14   14 33 18.9 37.6562 20.4062   12         2.1
 2019 MAR 14   14 40 27.3 39.2422 26.1016    8         2.1
 2019 MAR 14   14 45 13.3 38.1317 22.5787   11         0.9
 2019 MAR 14   15 24 24.3 37.5234 20.7734   12         2.5
 2019 MAR 14   15 36 01.0 38.1719 22.5781    8         2.2
 2019 MAR 14   15 44 35.6 37.3906 20.6406   14         2.3
 2019 MAR 14   15 48 39.4 38.1719 22.5781   10         2.0
 2019 MAR 14   16 01 25.5 39.2734 20.9297    9         2.8
 2019 MAR 14   16 30 56.3 38.4141 21.9297    9         1.0
 2019 MAR 14   16 51 28.3 37.4297 20.4922    9         3.0
 2019 MAR 14   17 08 19.2 37.4141 20.4766    5         3.0
 2019 MAR 14   17 14 13.6 37.4453 20.6016   11         2.3
 2019 MAR 14   17 16 51.3 37.3947 20.4959    9         2.6
 2019 MAR 14   17 44 12.7 38.1413 22.5829   15         2.1
 2019 MAR 14   17 59 41.1 39.2734 20.8828   21         2.2
 2019 MAR 14   18 41 19.9 39.0078 20.7109   12         1.9
 2019 MAR 14   18 53 31.6 37.7188 20.4062   14         1.9
 2019 MAR 14   19 00 03.9 37.6484 20.6797   12         2.1
 2019 MAR 14   19 07 16.0 37.6172 20.4609   14         2.5
 2019 MAR 14   19 38 21.9 37.5703 20.3828    8         1.9
 2019 MAR 14   19 47 54.4 38.3828 22.2578   12         1.8
 2019 MAR 14   19 57 18.5 38.8449 25.6339   22         2.1
 2019 MAR 14   20 01 30.1 37.6406 20.6406   16         2.1
 2019 MAR 14   20 14 37.8 37.3874 20.7651   19         2.4
 2019 MAR 14   20 41 15.1 36.6650 25.7373   16         2.1
 2019 MAR 14   20 50 29.9 37.6611 20.4932   16         1.7
 2019 MAR 14   21 21 46.4 39.3896 20.5225   18         2.0
 2019 MAR 14   21 28 39.2 39.2725 20.9326   13         2.2
 2019 MAR 14   21 37 04.0 41.1182 23.9795   11         1.1
 2019 MAR 14   22 07 19.8 37.5146 20.6982   20         2.1
 2019 MAR 14   22 11 16.0 38.6279 23.8037   20         1.7
 2019 MAR 14   22 12 29.4 37.6904 20.5518   16         2.6
 2019 MAR 14   22 23 30.0 37.6025 20.6396   19         2.7
 2019 MAR 14   22 35 50.2 41.3818 23.8037   15         1.2
 2019 MAR 14   23 01 06.4 37.7271 22.7563   59         1.8
 2019 MAR 14   23 40 42.8 35.3174 23.1006   29         2.9
 2019 MAR 14   23 49 25.3 38.1445 22.5586   18         1.1
 2019 MAR 15   00 07 15.8 35.5151 24.3970   61         3.5
 2019 MAR 15   00 13 15.1 37.6071 20.2835    6         2.1
 2019 MAR 15   00 40 38.2 38.5886 23.8174   19         1.6
 2019 MAR 15   00 55 41.0 37.5732 20.4346    6         3.1
 2019 MAR 15   01 13 25.0 38.5986 23.7744   12         1.7
 2019 MAR 15   01 15 41.1 37.4854 20.6689   15         2.4
 2019 MAR 15   01 22 51.7 39.8145 20.6543   10         1.8
 2019 MAR 15   01 23 03.0 36.5479 23.7451   33         2.5
 2019 MAR 15   01 39 58.8 37.3975 20.6104    9         2.3
 2019 MAR 15   01 44 34.0 37.7225 20.3293    7         2.4
 2019 MAR 15   02 03 16.5 38.5693 23.6572   11         1.6
 2019 MAR 15   02 15 36.2 38.0626 23.4160    8         1.9
 2019 MAR 15   02 30 09.2 39.7998 20.2881   12         2.0
 2019 MAR 15   02 38 24.8 37.6318 20.5811    9         2.7
 2019 MAR 15   03 13 47.1 40.4443 21.6650   19         1.4
 2019 MAR 15   03 15 55.5 40.4150 21.6357   19         2.2
 2019 MAR 15   03 16 34.3 40.4150 21.6357   20         2.5
 2019 MAR 15   03 31 46.7 39.2725 20.9326   11         2.8
 2019 MAR 15   03 47 43.8 39.2725 20.9619   12         2.3
 2019 MAR 15   04 09 39.2 34.6143 32.4170   33         1.9
 2019 MAR 15   04 17 32.2 39.5508 20.4492   20         1.4
 2019 MAR 15   04 40 40.0 37.4561 20.4932    9         2.2
 2019 MAR 15   05 00 41.2 39.2432 20.9326   14         1.7
 2019 MAR 15   05 21 32.1 39.2578 20.9766   15         1.8
 2019 MAR 15   05 31 06.9 37.6611 20.5518    9         1.7
 2019 MAR 15   05 39 16.7 37.6611 20.6104   13         2.6
 2019 MAR 15   06 05 22.3 39.2725 20.9619   19         2.0
 2019 MAR 15   06 22 28.4 39.1699 24.2285   14         2.1
 2019 MAR 15   06 27 29.0 37.5879 20.8301   10         1.8
 2019 MAR 15   06 32 14.7 37.6611 20.7275    8         1.8
 2019 MAR 15   06 41 02.1 37.4268 20.8740   10         2.0
 2019 MAR 15   07 32 47.6 37.7490 21.1084   18         2.1
 2019 MAR 15   07 55 47.8 39.4629 20.7715   14         1.5
 2019 MAR 15   08 03 04.8 37.5925 20.8035   19         2.6
 2019 MAR 15   08 08 21.8 38.5300 23.2681    6         1.2
 2019 MAR 15   08 51 31.3 37.4030 20.5609   11         2.7
 2019 MAR 15   08 53 22.9 37.5439 20.5811   10         3.0
 2019 MAR 15   09 20 56.1 39.1553 24.2139   16         2.0
 2019 MAR 15   09 36 11.8 37.6318 20.5811    8         2.7
 2019 MAR 15   10 03 40.5 38.3936 22.0459   12         2.4
 2019 MAR 15   10 25 53.2 37.6465 20.5957   12         2.5
 2019 MAR 15   10 45 14.5 41.4551 24.9316   12         2.2
 2019 MAR 15   11 12 17.6 38.5400 23.4814   12         1.5
 2019 MAR 15   11 22 08.1 37.6465 20.7129   15         2.4
 2019 MAR 15   11 52 10.4 37.4268 20.6982   14         2.4
 2019 MAR 15   13 34 04.2 40.4150 21.6357   21         1.6
 2019 MAR 15   13 35 29.4 37.7051 20.4199   17         2.1
 2019 MAR 15   13 45 12.2 37.6025 22.0166   18         1.8
 2019 MAR 15   14 11 02.5 39.7412 25.6201   16         2.9
 2019 MAR 15   14 14 35.4 37.6758 20.4492   16         2.7
 2019 MAR 15   14 29 43.1 37.6465 21.7090    9         2.5
 2019 MAR 15   14 44 50.2 40.4150 21.6357   22         1.7
 2019 MAR 15   15 13 06.3 37.8662 21.1084    9         1.6
 2019 MAR 15   16 32 59.7 41.5750 23.4952   16         2.2
 2019 MAR 15   16 36 40.4 41.6162 24.4189   18         2.2
 2019 MAR 15   16 49 02.0 37.3361 20.6735   17         2.8
 2019 MAR 15   16 56 01.6 39.5361 24.0967   21         1.8
 2019 MAR 15   17 08 52.6 37.3654 20.7376   16         3.0
 2019 MAR 15   17 15 26.5 41.4990 23.5107   18         1.7
 2019 MAR 15   17 46 11.1 41.5723 24.4043   14         2.4
 2019 MAR 15   18 03 16.9 34.4971 26.1475   36         3.5
 2019 MAR 15   18 37 02.7 39.2432 20.9033   16         2.5
 2019 MAR 15   18 49 58.5 37.4268 20.6104   21         1.9
 2019 MAR 15   19 25 06.6 37.3389 20.7275   16         2.2
 2019 MAR 15   19 31 20.0 38.5986 23.8037   18         2.0
 2019 MAR 15   19 35 12.5 40.6229 23.4000    6         1.1
 2019 MAR 15   19 37 01.3 39.2725 20.9619   20         1.6
 2019 MAR 15   19 53 45.4 37.6758 23.4961   10         1.5
 2019 MAR 15   19 55 13.5 37.7197 20.6396   10         1.9
 2019 MAR 15   20 12 10.2 37.7490 20.7275    5         1.7
 2019 MAR 15   20 15 20.4 37.7197 23.5400   15         1.1
 2019 MAR 15   20 22 59.1 37.7197 20.6982   13         1.9
 2019 MAR 15   20 49 53.5 37.5439 20.8740   11         2.4
 2019 MAR 15   20 56 31.8 38.8203 25.6328   17         2.4
 2019 MAR 15   20 56 33.1 37.3359 20.7422   10         2.4
 2019 MAR 15   21 06 53.8 39.4034 22.0102   10         0.7
 2019 MAR 15   21 10 17.1 37.6172 20.6172   13         2.2
 2019 MAR 15   21 22 04.8 41.7266 24.4297   11         1.9
 2019 MAR 15   21 27 36.8 37.5938 20.5312   14         2.0
 2019 MAR 15   21 28 00.2 38.5781 23.6719   10         1.8
 2019 MAR 15   21 31 33.5 38.3828 22.0078   11         1.2
 2019 MAR 15   21 41 31.4 38.6016 23.8516   18         1.9
 2019 MAR 15   21 44 53.2 37.7266 20.7578    6         2.5
 2019 MAR 15   21 51 35.9 37.6016 20.6484    6         2.5
 2019 MAR 15   21 54 19.5 39.7031 25.6094   16         4.2
 2019 MAR 15   21 59 08.1 37.5312 20.5312   10         2.1
 2019 MAR 15   22 02 05.8 39.7266 25.6172   12         1.8
 2019 MAR 15   22 05 36.7 37.4531 20.5469    7         2.6
 2019 MAR 15   22 09 55.0 39.7266 25.6172   14         1.6
 2019 MAR 15   22 31 46.0 39.7422 25.6484    8         2.4
 2019 MAR 15   22 33 20.1 39.7266 25.6172   13         2.7
 2019 MAR 15   22 47 57.4 39.6328 21.8828    8         1.6
 2019 MAR 15   23 03 56.2 37.6953 20.6641    9         2.6
 2019 MAR 15   23 14 36.3 38.8047 25.6484   12         2.3
 2019 MAR 15   23 17 51.1 37.6328 20.3516    8         1.9
 2019 MAR 15   23 25 53.3 37.7637 21.1816   10         1.8
 2019 MAR 15   23 37 04.9 34.6328 23.9297   19         2.8
 2019 MAR 15   23 42 07.7 37.5439 20.7568    9         2.2
 2019 MAR 15   23 45 37.2 37.3975 20.6689   25         2.1
 2019 MAR 15   23 46 16.8 39.7266 25.6172    7         2.0
 2019 MAR 15   23 55 29.5 37.4268 20.7568   18         1.9
 2019 MAR 15   23 56 22.3 37.3801 20.6204    5         2.1
 2019 MAR 16   00 11 05.5 37.5439 20.6982    8         2.1
 2019 MAR 16   00 23 48.6 37.3984 20.6328    9         2.6
 2019 MAR 16   00 28 32.3 37.7051 20.7129   14         2.3
 2019 MAR 16   00 46 51.4 37.5146 20.9033   13         1.8
 2019 MAR 16   00 54 12.9 37.7490 20.5225   12         2.0
 2019 MAR 16   00 58 23.5 39.7266 25.6172   15         3.1
 2019 MAR 16   01 25 54.9 38.2344 20.3281   14         2.7
 2019 MAR 16   01 58 26.5 37.6328 20.5703   13         2.4
 2019 MAR 16   02 04 37.3 37.7783 20.5225   13         2.1
 2019 MAR 16   02 32 54.9 37.6094 20.2969    7         2.7
 2019 MAR 16   02 38 47.8 37.2891 20.7578   10         2.5
 2019 MAR 16   03 04 50.2 37.6611 20.8740    8         1.9
 2019 MAR 16   03 05 54.3 39.7220 25.5734    9         1.5
 2019 MAR 16   03 15 09.2 37.6904 20.4053   14         2.0
 2019 MAR 16   03 18 44.9 37.6904 20.4346   16         1.7
 2019 MAR 16   03 26 57.2 41.6309 24.4043   17         2.7
 2019 MAR 16   03 44 36.3 39.7109 25.6172   16         3.3
 2019 MAR 16   03 46 55.9 37.7051 20.4785   19         2.1
 2019 MAR 16   03 52 47.2 39.7344 25.6406   11         1.9
 2019 MAR 16   03 54 28.2 37.6016 20.6797   13         2.2
 2019 MAR 16   03 58 41.7 37.4561 20.6104    7         1.9
 2019 MAR 16   04 19 25.8 37.5439 21.9580   11         2.4
 2019 MAR 16   04 21 55.6 37.6904 20.5518   16         2.1
 2019 MAR 16   04 30 51.4 37.6465 20.5371   18         2.0
 2019 MAR 16   04 37 36.4 38.4814 23.9502   18         1.0
 2019 MAR 16   04 47 35.9 37.6904 20.5811   11         1.6
 2019 MAR 16   05 13 05.3 39.2725 20.9619    7         2.5
 2019 MAR 16   05 29 03.1 37.6318 20.6104    9         2.2
 2019 MAR 16   05 46 09.8 37.4561 20.9326   32         1.9
 2019 MAR 16   05 57 26.3 39.7119 25.5615   11         2.8
 2019 MAR 16   06 06 46.0 39.0610 21.0599   38         2.1
 2019 MAR 16   06 08 59.8 37.6465 20.6543   13         2.0
 2019 MAR 16   06 42 19.8 37.3975 20.7861    9         3.7
 2019 MAR 16   06 54 25.2 38.3926 23.8760   15         1.6
 2019 MAR 16   07 19 57.3 39.6973 25.5762   16         1.5
 2019 MAR 16   07 56 50.9 37.7490 20.4932   20         1.8
 2019 MAR 16   08 26 37.3 37.3975 20.7861   12         2.2
 2019 MAR 16   08 43 33.9 37.6611 20.4346   20         1.8
 2019 MAR 16   08 50 17.3 34.5410 26.4551   19         4.1
 2019 MAR 16   10 21 30.6 41.2061 24.0088   12         1.6
 2019 MAR 16   10 24 56.8 37.5586 20.4492   11         2.6
 2019 MAR 16   10 27 31.4 37.5439 21.9580   14         2.8
 2019 MAR 16   10 34 26.4 39.6826 20.4053    5         2.3
 2019 MAR 16   11 10 43.3 37.6318 21.7822   29         1.8
 2019 MAR 16   11 30 47.5 37.5439 21.8994   11         1.7
 2019 MAR 16   11 38 52.6 37.6318 20.6104   14         2.0
 2019 MAR 16   12 01 20.5 37.6318 20.8447   11         2.3
 2019 MAR 16   12 18 21.1 37.4707 20.5957   18         2.4
 2019 MAR 16   12 52 53.0 37.5146 20.5811   15         2.2
 2019 MAR 16   13 41 10.9 37.4854 20.5811   12         2.2
 2019 MAR 16   14 12 20.9 39.2432 20.9326   16         2.4
 2019 MAR 16   14 25 19.0 39.2432 20.9619   17         2.0
 2019 MAR 16   14 32 30.1 38.9502 20.6396   19         3.2
 2019 MAR 16   14 42 02.8 36.9873 22.1924   11         1.7
 2019 MAR 16   14 52 24.5 37.5439 20.6396   12         3.7
 2019 MAR 16   15 05 02.7 37.4854 20.8740   20         2.5
 2019 MAR 16   16 27 41.8 39.2377 20.9747   17         1.6
 2019 MAR 16   16 37 56.4 36.1377 22.3682   32         2.7
 2019 MAR 16   16 42 16.9 37.4854 20.7861   19         2.7
 2019 MAR 16   17 09 49.1 37.5439 20.8740   17         1.8
 2019 MAR 16   17 26 03.9 38.8916 21.7822   18         2.4
 2019 MAR 16   17 31 03.2 37.7490 20.6396   16         1.8
 2019 MAR 16   17 47 04.5 37.5439 20.5811   15         2.5
 2019 MAR 16   17 59 07.1 39.4189 20.4932   10         1.7
 2019 MAR 16   18 13 19.4 34.4824 26.3379   18         2.7
 2019 MAR 16   18 26 48.2 37.5879 20.7129   18         2.1
 2019 MAR 16   18 35 12.6 36.2842 23.0127   13         2.6
 2019 MAR 16   18 38 48.0 39.0381 25.1807   17         2.0
 2019 MAR 16   19 07 12.2 39.2752 20.9207   11         2.1
 2019 MAR 16   19 31 49.8 34.5062 26.4056   14         2.7
 2019 MAR 16   19 33 03.7 37.6904 20.6982    7         1.7
 2019 MAR 16   19 36 27.4 37.6611 20.7275    9         1.7
 2019 MAR 16   20 02 59.6 37.6318 20.6396   15         2.9
 2019 MAR 16   20 06 56.6 40.5615 24.3311   16         1.9
 2019 MAR 16   20 15 54.6 37.6025 20.8447    7         1.9
 2019 MAR 16   20 36 11.6 37.3389 20.4346    9         2.8
 2019 MAR 16   20 53 04.2 39.7119 25.5908   11         1.6
 2019 MAR 16   21 58 15.5 37.6611 20.6689   12         1.9
 2019 MAR 16   22 11 00.9 37.6318 20.7568   11         2.9
 2019 MAR 16   22 23 43.0 37.4854 20.3174    6         3.1
 2019 MAR 16   22 40 11.0 37.8955 21.1084   20         1.7
 2019 MAR 16   23 03 50.2 37.4561 20.3467    7         2.3
 2019 MAR 16   23 11 11.9 38.2656 20.4219   13         3.3
 2019 MAR 16   23 16 36.6 38.2471 20.3760   17         2.5
 2019 MAR 16   23 20 54.8 37.5293 20.4199   22         1.8
 2019 MAR 16   23 23 39.9 38.2471 20.4053   14         1.4
 2019 MAR 16   23 32 49.6 37.6465 20.4785   16         2.3
 2019 MAR 16   23 42 47.3 37.3682 20.8154   20         2.0
 2019 MAR 17   00 02 54.3 38.3057 21.7822   18         1.2
 2019 MAR 17   00 06 42.7 37.4268 20.7568   20         2.5
 2019 MAR 17   00 15 44.2 37.6904 20.6689   14         1.9
 2019 MAR 17   00 23 45.8 38.8037 25.6494   19         2.7
 2019 MAR 17   01 09 17.9 37.4121 21.1816   32         2.1
 2019 MAR 17   01 44 36.4 37.6025 20.6982    9         1.8
 2019 MAR 17   01 51 26.5 38.4229 21.8994    9         1.5
 2019 MAR 17   02 35 04.1 39.7412 25.6201   13         2.4
 2019 MAR 17   02 37 21.0 37.5732 20.6982   15         2.1
 2019 MAR 17   02 48 22.6 37.5146 20.4932   14         1.8
 2019 MAR 17   02 54 57.4 37.1777 20.6543   15         1.8
 2019 MAR 17   02 58 56.5 39.7119 25.6201   15         1.8
 2019 MAR 17   03 24 35.6 39.7119 25.5908   13         2.0
 2019 MAR 17   03 44 12.3 40.3271 22.5439   16         1.3
 2019 MAR 17   03 44 54.7 37.8076 20.6689   14         1.9
 2019 MAR 17   04 09 12.6 40.0049 21.2549   11         1.1
 2019 MAR 17   04 16 03.1 37.5732 20.8447   16         1.6
 2019 MAR 17   04 32 54.9 37.8223 20.5371    7         1.9
 2019 MAR 17   04 44 01.4 38.1885 21.7236   20         1.3
 2019 MAR 17   05 07 04.9 37.4268 20.5518    8         2.7
 2019 MAR 17   05 14 10.6 38.4814 22.9834   15         1.5
 2019 MAR 17   05 18 16.3 39.7293 25.6284   13         2.0
 2019 MAR 17   05 46 32.3 40.0049 21.2549   10         1.5
 2019 MAR 17   05 59 52.6 36.6650 21.9580   27         1.7
 2019 MAR 17   06 08 15.3 40.9570 19.6289   32         2.0
 2019 MAR 17   06 34 54.2 37.6611 20.6396   11         1.4
 2019 MAR 17   06 38 55.3 37.3682 20.7275   14         2.3
 2019 MAR 17   06 44 38.3 35.1416 23.0713   33         3.1
 2019 MAR 17   06 56 12.5 37.7197 20.7861   13         1.8
 2019 MAR 17   07 10 30.1 37.4268 20.6982   12         2.4
 2019 MAR 17   08 39 13.6 37.6611 20.3760   14         2.4
 2019 MAR 17   09 00 28.1 37.5604 20.8173   22         1.5
 2019 MAR 17   09 05 15.5 37.7637 20.8301    8         1.6
 2019 MAR 17   09 17 00.6 37.7783 20.4639    8         1.7
 2019 MAR 17   09 21 24.8 41.1475 24.3311   12         2.0
 2019 MAR 17   09 23 15.2 37.9353 22.5920   16         1.8
 2019 MAR 17   09 32 06.0 40.7520 22.8809   10         1.9
 2019 MAR 17   09 33 16.7 37.7197 20.5811    8         1.7
 2019 MAR 17   09 35 11.1 37.5815 20.8310   11         1.9
 2019 MAR 17   10 03 22.7 36.8701 21.4600   17         2.3
 2019 MAR 17   10 08 32.8 37.6328 20.3359    8         2.1
 2019 MAR 17   10 38 23.1 38.6508 20.5765    9         1.5
 2019 MAR 17   11 47 57.3 37.7578 21.0547   22         2.4
 2019 MAR 17   11 49 39.5 37.7637 21.0645   23         4.5
 2019 MAR 17   12 00 17.7 37.6318 21.4307   25         2.5
 2019 MAR 17   12 22 49.1 36.7344 21.3594   22         2.2
 2019 MAR 17   13 22 14.0 37.3672 20.6641   18         1.9
 2019 MAR 17   13 38 07.6 37.6016 20.8203   16         2.0
 2019 MAR 17   13 38 48.1 37.7266 21.1172   21         2.1
 2019 MAR 17   14 10 03.8 38.2656 24.0469   12         0.9
 2019 MAR 17   14 26 05.7 36.6953 22.9609   16         2.7
 2019 MAR 17   14 34 40.7 38.7891 25.7109   18         2.2
 2019 MAR 17   14 38 38.4 35.0234 24.7109   22         3.5
 2019 MAR 17   15 04 28.7 37.6484 20.3672   12         2.4
 2019 MAR 17   15 23 39.9 38.7109 25.8672   10         2.0
 2019 MAR 17   15 32 20.4 37.6953 21.5547   15         1.7
 2019 MAR 17   15 42 30.0 37.7109 20.6172   14         1.7
 2019 MAR 17   15 52 44.4 39.2578 20.9297   16         2.0
 2019 MAR 17   16 13 21.5 37.3672 20.6641    9         2.6
 2019 MAR 17   16 17 57.1 34.9297 24.7422   22         2.2
 2019 MAR 17   16 30 11.1 37.3984 22.3984    9         1.6
 2019 MAR 17   16 39 13.5 35.2560 24.7659   12         2.9
 2019 MAR 17   16 59 46.6 34.9531 24.7031   22         2.1
 2019 MAR 17   17 15 16.3 37.6953 20.5547    8         1.5
 2019 MAR 17   17 24 36.7 38.6094 23.6719   12         1.3
 2019 MAR 17   17 41 30.4 34.9453 24.7266   22         3.7
 2019 MAR 17   17 51 15.9 37.4844 20.7344   11         2.0
 2019 MAR 17   18 00 05.9 40.1172 20.0391    8         2.1
 2019 MAR 17   18 16 48.9 37.1172 21.6953   10         1.9
 2019 MAR 17   18 26 10.3 37.6016 20.6797    7         1.8
 2019 MAR 17   18 37 44.9 37.3984 20.5859   11         2.9
 2019 MAR 17   18 44 35.3 39.7969 23.4219   16         1.2
 2019 MAR 17   18 54 11.2 37.3359 20.5078   14         1.9
 2019 MAR 17   19 03 53.8 37.6016 20.3203    9         2.0
 2019 MAR 17   19 18 23.9 37.6007 20.3046   11         2.4
 2019 MAR 17   19 38 51.2 37.5859 20.5859   12         2.1
 2019 MAR 17   19 41 18.7 37.7109 20.6328   16         1.9
 2019 MAR 17   19 56 05.5 39.7812 23.4062   12         1.4
 2019 MAR 17   20 17 40.0 38.5859 23.5078   15         1.9
 2019 MAR 17   20 28 16.8 37.3489 20.5911    6         2.3
 2019 MAR 17   20 40 58.0 38.7422 20.5547   10         1.3
 2019 MAR 17   21 11 38.9 37.4766 20.5703   11         3.3
 2019 MAR 17   21 38 29.0 38.3672 22.0078   12         1.1
 2019 MAR 17   21 47 26.1 38.3516 21.7422   13         1.9
 2019 MAR 17   21 51 09.9 37.5943 20.7962   14         1.7
 2019 MAR 17   22 02 06.8 37.7266 20.7578   12         1.7
 2019 MAR 17   22 13 22.3 34.8047 24.8359   16         3.4
 2019 MAR 17   22 38 15.7 37.3682 20.7861   20         2.1
 2019 MAR 17   22 45 49.1 36.4160 23.1738   13         1.7
 2019 MAR 17   22 59 29.8 37.3636 20.4684    4         2.2
 2019 MAR 17   23 04 25.2 37.6318 20.6982   11         2.4
 2019 MAR 17   23 07 32.3 37.6401 20.6204   11         2.6
 2019 MAR 17   23 13 07.2 37.6318 20.6104   11         1.6
 2019 MAR 17   23 57 33.0 37.6318 20.8740   15         1.8
 2019 MAR 18   00 04 29.9 40.0342 22.6318   10         1.1
 2019 MAR 18   00 27 10.3 38.9502 20.5518   16         2.0
 2019 MAR 18   00 31 03.4 37.7490 21.1377   16         1.3
 2019 MAR 18   00 47 30.9 34.9072 24.5654   23         2.0
 2019 MAR 18   01 12 24.1 38.2764 22.1338   10         1.0
 2019 MAR 18   01 27 52.5 38.6151 23.8019   19         1.2
 2019 MAR 18   01 29 31.7 38.3936 22.3389   11         1.1
 2019 MAR 18   01 35 17.0 40.0342 21.2256   14         1.5
 2019 MAR 18   01 49 53.8 37.6318 20.6689   11         2.6
 2019 MAR 18   01 56 18.0 37.5824 20.8246    9         1.8
 2019 MAR 18   02 07 18.3 37.6016 20.6644    6         1.4
 2019 MAR 18   02 15 07.9 38.7744 20.9033   13         1.5
 2019 MAR 18   03 11 31.6 38.5840 23.7012   12         1.3
 2019 MAR 18   04 24 19.3 37.6318 21.4014   23         1.5
