   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)           
 2018 DEC  2   05 50 30.3 37.6660 20.3118   10         2.2
 2018 DEC  2   06 12 12.7 37.6675 20.2963    8         3.0
 2018 DEC  2   06 35 37.6 37.6611 20.6689    9         2.2
 2018 DEC  2   06 47 57.0 37.2915 20.6025   14         2.3
 2018 DEC  2   07 07 14.2 37.5632 20.4032    8         2.4
 2018 DEC  2   07 17 26.8 37.4707 20.4785    6         2.6
 2018 DEC  2   07 27 39.6 37.2079 20.5875    6         3.4
 2018 DEC  2   08 26 52.3 37.5807 21.8267   12         1.7
 2018 DEC  2   08 58 31.5 37.6025 20.6689   11         2.7
 2018 DEC  2   09 35 27.0 37.6666 20.3082    6         2.7
 2018 DEC  2   10 20 49.0 37.6611 20.5811    7         2.3
 2018 DEC  2   10 26 54.4 37.9968 23.7385   11         1.6
 2018 DEC  2   10 31 54.7 37.4557 20.4673   13         2.9
 2018 DEC  2   10 36 53.9 37.2338 20.6053   13         2.8
 2018 DEC  2   10 53 12.9 37.3682 20.7861    9         2.6
 2018 DEC  2   11 06 03.0 37.5146 20.9033    5         3.1
 2018 DEC  2   11 22 20.7 37.4500 21.7745   10         2.7
 2018 DEC  2   11 28 18.6 37.6615 20.3887   17         3.1
 2018 DEC  2   12 28 08.9 37.5535 20.4422   10         2.4
 2018 DEC  2   13 00 42.6 37.6665 20.5348   15         2.5
 2018 DEC  2   13 45 33.5 37.4828 20.5535   14         2.1
 2018 DEC  2   13 48 38.5 37.5750 20.7932    8         2.2
 2018 DEC  2   13 55 24.1 37.5146 20.6104   12         2.5
 2018 DEC  2   14 03 31.4 37.4758 20.7630   16         2.5
 2018 DEC  2   14 37 10.4 37.6662 20.3045   11         2.7
 2018 DEC  2   14 55 50.0 37.4561 20.7861   17         2.4
 2018 DEC  2   14 59 28.2 37.5732 20.6982    9         2.5
 2018 DEC  2   15 25 04.2 37.4268 20.5811    6         2.4
 2018 DEC  2   15 25 45.2 37.6318 20.6689   10         2.8
 2018 DEC  2   16 00 38.8 37.7197 20.4639   13         2.2
 2018 DEC  2   16 07 45.3 37.7051 20.5371    8         2.5
 2018 DEC  2   16 13 03.1 37.5732 20.6104   29         2.4
 2018 DEC  2   16 16 19.0 37.5146 20.4639   20         2.9
 2018 DEC  2   16 25 18.6 37.7197 20.4053   20         2.4
 2018 DEC  2   16 35 39.0 37.6611 20.4639   19         2.0
 2018 DEC  2   17 20 42.5 35.2588 26.0889   19         2.4
 2018 DEC  2   17 28 15.8 38.9117 20.9052   35         1.8
 2018 DEC  2   17 31 31.9 37.4561 20.6104    8         2.3
 2018 DEC  2   17 43 33.8 37.6318 20.4053    9         2.3
 2018 DEC  2   18 03 39.2 37.6970 20.3823   13         2.0
 2018 DEC  2   18 30 40.6 37.6199 20.8676    8         2.4
 2018 DEC  2   18 39 04.2 37.4413 20.6268   17         3.3
 2018 DEC  2   18 57 30.9 37.4588 20.7878   16         2.8
 2018 DEC  2   19 24 53.9 37.5146 20.5811   12         2.2
 2018 DEC  2   19 38 37.7 37.6611 20.6104   16         2.4
 2018 DEC  2   20 00 18.8 37.4268 20.6689   16         2.3
 2018 DEC  2   20 22 04.2 37.5595 20.6223    9         3.4
 2018 DEC  2   20 33 10.7 37.3682 20.6104   11         2.5
 2018 DEC  2   20 45 51.7 37.4707 20.5371   12         2.6
 2018 DEC  2   21 21 29.2 37.4442 20.4977   10         2.3
 2018 DEC  2   21 26 03.1 37.6670 20.5690   13         3.2
 2018 DEC  2   21 41 15.5 37.5970 20.6488   11         2.4
 2018 DEC  2   22 15 19.0 37.4423 20.6882    6         2.5
 2018 DEC  2   22 22 43.6 37.3737 20.5646    7         2.6
 2018 DEC  2   22 26 40.8 37.5522 20.8749   16         2.5
 2018 DEC  2   22 46 44.1 38.3405 24.0546   13         1.7
 2018 DEC  2   22 51 01.6 36.6788 21.4005   19         2.2
 2018 DEC  2   22 59 31.4 37.4899 21.0635    6         2.0
 2018 DEC  2   23 06 17.7 37.3975 20.6689    8         2.3
 2018 DEC  2   23 11 31.6 37.3856 20.3476    6         2.9
 2018 DEC  2   23 25 13.2 37.5025 20.3458   11         3.5
 2018 DEC  2   23 40 01.8 37.4826 20.4135   10         2.6
 2018 DEC  2   23 55 54.7 37.6611 20.5518   23         2.4
 2018 DEC  3   00 11 02.3 37.4423 20.3055   13         2.7
 2018 DEC  3   00 43 17.9 37.7197 20.5811   14         1.9
 2018 DEC  3   00 49 42.3 37.5188 20.4149   14         2.6
 2018 DEC  3   00 56 20.7 37.5586 20.4492   13         2.3
 2018 DEC  3   01 03 39.1 37.4551 20.7486    5         2.2
 2018 DEC  3   01 30 47.9 37.6597 20.3313   10         2.8
 2018 DEC  3   02 00 54.1 37.4150 20.4703   11         3.4
 2018 DEC  3   02 11 13.8 37.6318 20.6396   13         2.3
 2018 DEC  3   02 26 16.4 39.6053 21.5776   10         2.1
 2018 DEC  3   02 39 28.2 37.1191 28.2129   13         2.8
 2018 DEC  3   02 48 01.8 37.4414 20.6836   18         2.4
 2018 DEC  3   02 51 24.8 37.6318 20.6396   12         2.3
 2018 DEC  3   03 21 12.0 37.7197 20.5811   16         2.2
 2018 DEC  3   03 34 06.7 36.3437 26.9705   11         2.1
 2018 DEC  3   03 47 37.1 37.4602 20.8278    3         2.4
 2018 DEC  3   03 52 19.6 37.6318 20.6689   11         2.2
 2018 DEC  3   03 54 49.9 38.2248 23.9302   14         1.8
 2018 DEC  3   03 59 38.5 37.5715 20.8688   15         2.9
 2018 DEC  3   04 10 41.6 37.4790 20.5388   14         2.6
 2018 DEC  3   04 16 18.3 37.4878 20.4373   13         2.6
 2018 DEC  3   04 18 11.2 38.7123 22.7382    9         2.2
 2018 DEC  3   04 37 22.7 37.6698 20.3500    8         3.3
 2018 DEC  3   04 45 06.5 37.3117 20.5818    9         2.7
 2018 DEC  3   05 05 36.0 37.6815 20.3505   11         2.5
 2018 DEC  3   05 13 44.7 37.5818 20.3078    7         3.2
 2018 DEC  3   05 31 10.2 37.4037 20.7833   15         3.0
 2018 DEC  3   05 45 42.1 37.6263 20.3023    9         3.0
 2018 DEC  3   06 27 18.6 36.7660 21.3368   12         2.5
 2018 DEC  3   06 32 01.5 34.9317 26.7668   32         2.9
 2018 DEC  3   07 13 27.2 37.6403 20.6880   12         2.5
 2018 DEC  3   07 42 55.6 37.5850 20.4352   12         2.3
 2018 DEC  3   07 56 04.4 37.3263 20.7127   11         2.4
 2018 DEC  3   08 23 57.7 37.5500 20.4330   10         2.4
 2018 DEC  3   08 43 29.8 37.4975 20.3315    8         2.9
 2018 DEC  3   08 58 33.3 37.0450 20.5692    6         2.9
 2018 DEC  3   08 58 33.4 37.0230 20.5592    8         2.7
 2018 DEC  3   09 32 37.8 37.6767 20.5728   14         2.6
 2018 DEC  3   09 45 01.5 37.5395 20.3773   12         2.7
 2018 DEC  3   10 18 35.3 38.8700 26.0247   14         2.4
 2018 DEC  3   10 33 28.1 36.4142 28.9652   10         3.7
 2018 DEC  3   11 01 41.5 37.1413 20.5747   10         2.9
 2018 DEC  3   11 09 57.0 37.3142 20.5272   10         3.1
 2018 DEC  3   11 13 53.8 37.6089 20.8804   15         3.1
 2018 DEC  3   11 43 39.4 37.2949 20.5957    6         2.7
 2018 DEC  3   12 15 04.5 38.7744 22.9834   11         1.7
 2018 DEC  3   12 24 11.6 38.7451 21.3135   20         1.6
 2018 DEC  3   12 27 26.9 37.7051 20.3613   12         2.3
 2018 DEC  3   12 54 30.6 37.6025 20.8740   12         2.9
 2018 DEC  3   13 05 34.0 37.6218 20.8896   14         2.9
 2018 DEC  3   13 09 02.7 37.8369 20.5811   12         2.5
 2018 DEC  3   13 44 18.9 37.6318 20.8154    5         1.7
 2018 DEC  3   13 56 55.3 37.6318 20.4346    6         2.7
 2018 DEC  3   14 38 20.8 37.6318 20.4346   13         2.1
 2018 DEC  3   14 53 11.6 38.8330 23.6572   18         2.1
 2018 DEC  3   15 27 36.6 37.1338 20.4053    5         3.1
 2018 DEC  3   15 55 43.5 37.5732 20.8447   19         2.3
 2018 DEC  3   16 01 06.7 37.6318 20.4932    8         3.0
 2018 DEC  3   16 46 06.4 37.3096 20.8447   11         2.2
 2018 DEC  3   16 52 30.5 37.6483 20.6854    6         2.0
 2018 DEC  3   16 56 53.5 37.2803 20.6982    5         3.7
 2018 DEC  3   17 26 35.1 37.5732 20.3760    5         3.2
 2018 DEC  3   17 45 46.2 34.5104 22.6839   10         2.8
 2018 DEC  3   17 46 32.5 37.9395 23.2910   12         1.2
 2018 DEC  3   19 00 14.6 37.6611 20.5225    7         2.4
 2018 DEC  3   19 12 37.7 37.6611 20.5811    5         2.4
 2018 DEC  3   19 16 35.5 37.5146 20.5811    7         3.3
 2018 DEC  3   19 20 35.7 37.5508 20.7619    2         2.7
 2018 DEC  3   19 27 16.2 38.5840 24.4629    8         1.9
 2018 DEC  3   19 29 07.3 37.2949 20.5957    9         2.5
 2018 DEC  3   19 51 57.5 37.6758 20.7075   12         2.6
 2018 DEC  3   19 57 30.3 37.6917 20.7822   13         2.3
 2018 DEC  3   20 03 42.0 37.2273 20.5490   11         3.1
 2018 DEC  3   20 17 17.8 37.3460 20.7765   14         2.4
 2018 DEC  3   20 42 50.4 37.6115 20.6210   14         2.8
 2018 DEC  3   21 15 32.7 37.6158 20.6313   14         2.9
 2018 DEC  3   21 53 57.0 37.6393 20.5725    9         2.6
 2018 DEC  3   22 30 25.0 37.6730 20.5982   14         2.4
 2018 DEC  3   22 46 43.1 34.7888 24.9517   40         3.3
 2018 DEC  3   22 48 48.8 37.6212 20.4950   17         1.6
 2018 DEC  3   22 59 53.8 37.3687 20.5772   15         2.9
 2018 DEC  3   23 12 00.1 37.6342 20.8765   15         2.1
 2018 DEC  3   23 43 17.9 37.5988 20.4525   11         2.4
 2018 DEC  3   23 56 49.2 37.6513 20.7283   15         2.0
 2018 DEC  4   00 00 03.0 37.5746 20.4570    5         2.5
 2018 DEC  4   00 28 21.7 37.3523 20.4737   14         2.4
 2018 DEC  4   00 33 30.8 37.5146 20.5225    5         2.5
 2018 DEC  4   00 35 43.5 38.9209 26.1182   19         2.2
 2018 DEC  4   00 36 37.4 38.7451 21.3428   16         1.9
 2018 DEC  4   00 57 48.7 38.6572 22.3975   14         1.9
 2018 DEC  4   01 05 47.5 39.0967 23.1592   10         1.0
 2018 DEC  4   01 22 44.7 37.6089 20.3476    2         2.3
 2018 DEC  4   01 27 09.1 39.7412 25.6201   19         1.5
 2018 DEC  4   01 32 13.6 37.6025 20.6104    9         2.2
 2018 DEC  4   01 45 46.1 37.5687 20.7413    8         2.4
 2018 DEC  4   01 56 22.5 37.6904 20.5225    9         1.9
 2018 DEC  4   02 12 34.8 37.6611 20.6982   14         2.2
 2018 DEC  4   02 26 43.7 38.7158 21.3135   18         1.6
 2018 DEC  4   02 32 17.0 39.7705 24.0381   16         1.8
 2018 DEC  4   02 50 28.0 37.6904 20.7861    5         2.2
 2018 DEC  4   02 52 43.8 37.3682 20.4346    9         3.0
 2018 DEC  4   03 03 21.3 37.6025 20.6396   15         2.5
 2018 DEC  4   03 24 40.8 37.6611 20.4053   10         2.5
 2018 DEC  4   03 47 12.9 37.2949 20.6543   12         2.6
 2018 DEC  4   03 51 15.0 38.7492 21.3277   14         2.9
 2018 DEC  4   04 01 56.4 38.2764 21.7822    7         2.0
 2018 DEC  4   04 06 22.7 37.6025 20.6689   16         2.5
 2018 DEC  4   04 15 01.5 39.7705 24.0381   14         1.8
 2018 DEC  4   04 24 36.5 37.5073 20.6612   17         3.0
 2018 DEC  4   04 31 24.1 36.8408 21.3721   18         2.0
 2018 DEC  4   04 54 15.7 37.6611 20.3760    8         2.6
 2018 DEC  4   04 56 41.1 37.6602 20.3110   12         2.9
 2018 DEC  4   05 44 46.0 37.6143 20.6442   14         2.4
 2018 DEC  4   05 45 37.6 40.5998 23.8053    8         1.7
 2018 DEC  4   05 50 17.9 37.4377 20.5115    8         2.6
 2018 DEC  4   05 58 40.7 37.4707 20.5957   15         2.2
 2018 DEC  4   06 05 21.4 37.5647 20.5978    8         2.8
 2018 DEC  4   06 15 29.0 37.6767 20.3421   15         2.4
 2018 DEC  4   06 49 05.1 37.5668 20.3400    9         3.0
 2018 DEC  4   07 30 08.4 37.4963 20.3577    6         2.4
 2018 DEC  4   07 44 47.4 36.3281 21.3281   27         2.8
 2018 DEC  4   07 52 02.9 37.5297 20.6880   10         2.6
 2018 DEC  4   08 05 02.5 38.1342 22.6578    9         2.6
 2018 DEC  4   09 12 22.1 37.3682 20.5518   10         2.5
 2018 DEC  4   09 41 11.0 37.6025 20.6396   12         2.6
 2018 DEC  4   09 52 35.2 37.5940 20.4750   12         2.8
 2018 DEC  4   10 33 35.6 37.5439 20.3760   15         2.3
 2018 DEC  4   10 39 13.8 37.3770 20.6513    9         2.7
 2018 DEC  4   10 54 03.6 37.4572 20.4202    7         2.6
 2018 DEC  4   11 19 20.9 38.0420 21.4307   18         1.5
 2018 DEC  4   11 32 45.6 37.6520 20.7147   12         1.2
 2018 DEC  4   11 46 36.5 37.3975 20.8154   13         2.3
 2018 DEC  4   12 07 06.0 38.7158 20.5811    9         1.7
 2018 DEC  4   12 10 00.0 37.6891 20.8891   16         2.2
 2018 DEC  4   12 24 00.4 34.7607 23.9209   16         2.4
 2018 DEC  4   12 28 50.3 39.8584 25.4150   18         2.1
 2018 DEC  4   12 34 03.8 37.6923 20.4730    6         2.4
 2018 DEC  4   13 04 55.5 38.7598 21.2988   13         2.1
 2018 DEC  4   13 27 46.6 37.5833 20.4428    7         2.9
 2018 DEC  4   13 50 37.0 37.6025 20.4346   16         2.6
 2018 DEC  4   13 59 32.2 38.3167 22.0789    9         1.7
 2018 DEC  4   14 28 51.5 37.4854 20.8154   15         2.0
 2018 DEC  4   14 42 38.7 37.6611 20.7275    6         2.1
 2018 DEC  4   14 43 39.4 35.4346 23.3057   30         2.7
 2018 DEC  4   15 20 35.6 37.2657 23.6762   12         2.3
 2018 DEC  4   15 37 36.8 37.8369 20.5225   14         2.5
 2018 DEC  4   16 14 42.1 37.4135 20.4462    7         3.3
 2018 DEC  4   16 19 44.7 37.6840 20.3000    7         3.0
 2018 DEC  4   16 29 07.6 37.6904 20.6982   14         2.4
 2018 DEC  4   16 40 13.2 37.4854 20.6104   10         2.1
 2018 DEC  4   16 45 40.0 37.4854 20.4932   11         2.5
 2018 DEC  4   16 53 39.3 39.4728 22.9412   11         2.1
 2018 DEC  4   16 57 47.8 37.5439 20.6104   18         2.6
 2018 DEC  4   17 10 58.6 37.6318 20.6689   19         2.3
 2018 DEC  4   17 13 07.0 37.4854 20.8740   18         2.4
 2018 DEC  4   17 19 03.4 39.5361 24.2725   22         2.1
 2018 DEC  4   17 20 59.0 37.6611 20.7275   10         2.1
 2018 DEC  4   18 00 39.1 41.1768 23.6279    7         1.6
 2018 DEC  4   18 15 16.5 37.5917 20.3533    9         3.1
 2018 DEC  4   18 25 19.7 35.1447 23.1247   46         3.1
 2018 DEC  4   18 40 44.5 37.6318 20.6104   20         2.6
 2018 DEC  4   18 49 20.1 37.4854 20.7568   19         2.3
 2018 DEC  4   19 00 03.8 37.2922 20.7687   10         2.5
 2018 DEC  4   19 05 11.9 37.5778 20.5508    2         3.0
 2018 DEC  4   19 13 51.3 35.1416 23.0713   14         2.2
 2018 DEC  4   19 14 24.5 37.5879 20.3613   10         2.1
 2018 DEC  4   19 52 19.5 37.5980 20.3751    2         2.3
 2018 DEC  4   19 58 18.7 37.3682 20.7861   12         1.9
 2018 DEC  4   20 01 36.1 37.3732 20.7618   14         2.1
 2018 DEC  4   20 29 36.6 37.2812 20.6461   11         2.5
 2018 DEC  4   21 00 58.0 37.6125 20.8450   15         2.2
 2018 DEC  4   21 46 02.7 40.1648 25.1612   20         1.5
 2018 DEC  4   21 46 28.5 37.6222 20.3805   12         2.4
 2018 DEC  4   22 23 47.4 37.6222 20.6463   13         2.8
 2018 DEC  4   22 29 19.5 37.5879 20.5957    6         2.5
 2018 DEC  4   22 42 10.4 37.5980 20.6317   12         2.5
 2018 DEC  4   22 59 22.3 37.4978 20.5417   10         2.3
 2018 DEC  4   23 01 58.7 37.6597 20.5080   12         2.6
 2018 DEC  4   23 09 16.7 35.5957 22.2363   19         2.8
 2018 DEC  4   23 17 45.8 37.6090 20.8712   18         2.3
 2018 DEC  4   23 35 36.1 39.7705 24.0381   16         1.6
 2018 DEC  4   23 49 55.8 37.6878 20.8833   18         2.1
 2018 DEC  5   00 31 51.0 37.6155 20.3782   12         3.5
 2018 DEC  5   01 14 56.3 37.4121 20.7129   16         2.7
 2018 DEC  5   01 35 39.1 36.6472 25.8143   11         2.6
 2018 DEC  5   01 40 06.5 39.5279 26.0184   14         3.0
 2018 DEC  5   01 49 06.0 39.5265 26.0615   20         2.4
 2018 DEC  5   01 55 24.8 37.6073 20.5640   13         2.4
 2018 DEC  5   02 16 55.6 37.6002 20.8222    9         2.3
 2018 DEC  5   02 26 20.7 37.6254 20.6937   15         2.4
 2018 DEC  5   02 31 00.7 37.5660 20.6278   12         2.6
 2018 DEC  5   03 02 41.0 37.2038 20.6538   15         2.3
 2018 DEC  5   03 22 54.9 37.4405 20.7372   12         2.1
 2018 DEC  5   03 26 29.6 38.2571 23.3011    7         1.3
 2018 DEC  5   04 01 38.7 37.5728 20.7768    9         2.0
 2018 DEC  5   04 24 40.0 37.5641 20.5792   10         2.4
 2018 DEC  5   05 01 24.5 38.5986 20.5518   10         2.5
 2018 DEC  5   05 15 53.3 37.5146 20.8154   12         2.2
 2018 DEC  5   05 25 47.7 37.5732 20.4053    8         2.7
 2018 DEC  5   05 37 24.4 37.4561 20.9619    5         2.5
 2018 DEC  5   05 52 14.5 37.7783 20.4053    7         2.4
 2018 DEC  5   06 31 12.0 37.6025 20.6104    5         3.1
 2018 DEC  5   07 20 48.7 38.6133 24.4336   12         2.6
 2018 DEC  5   07 25 38.2 37.4561 20.5518    7         2.4
 2018 DEC  5   07 43 55.0 37.3096 22.8955   23         2.1
 2018 DEC  5   08 24 03.4 39.0967 26.0596   11         2.4
 2018 DEC  5   08 36 11.6 37.3242 22.9102   18         2.2
 2018 DEC  5   08 39 37.9 37.6465 20.6543   10         2.3
 2018 DEC  5   08 49 20.9 37.6318 20.5811    7         2.5
 2018 DEC  5   09 10 20.7 37.4414 20.4492    5         3.5
 2018 DEC  5   10 24 06.2 37.8369 20.6396   11         1.9
 2018 DEC  5   11 19 29.6 37.8369 20.6982    9         2.2
 2018 DEC  5   11 20 28.8 37.7197 20.4346    8         2.5
 2018 DEC  5   11 26 04.7 37.5858 20.4482    6         2.8
 2018 DEC  5   11 40 02.3 37.1285 20.4375    9         2.6
 2018 DEC  5   11 53 48.4 37.3096 22.9541   21         1.8
 2018 DEC  5   11 56 16.9 37.5988 20.8302   12         2.7
 2018 DEC  5   12 09 25.8 38.5840 21.7090   13         2.4
 2018 DEC  5   12 12 50.5 37.3975 20.8447   18         2.5
 2018 DEC  5   12 46 20.3 37.4767 20.5298   12         3.1
 2018 DEC  5   13 06 32.5 37.3865 20.7648   17         2.4
 2018 DEC  5   13 23 39.0 37.1895 20.4893   13         3.3
 2018 DEC  5   13 31 18.4 37.6412 20.3475   10         2.6
 2018 DEC  5   14 17 03.6 38.5693 21.7236    7         2.6
 2018 DEC  5   14 57 20.2 37.7783 20.9326   13         2.1
 2018 DEC  5   15 36 18.4 37.6904 20.4639   15         2.4
 2018 DEC  5   15 40 59.1 37.3123 20.7285   12         2.5
 2018 DEC  5   15 48 46.8 38.2530 23.3150   10         1.8
 2018 DEC  5   16 04 57.2 37.2510 20.7275   16         2.6
 2018 DEC  5   16 15 55.7 37.7051 20.5371   16         3.3
 2018 DEC  5   17 18 06.5 40.1221 22.6318   11         2.3
 2018 DEC  5   17 29 48.7 37.3924 20.7372    7         2.8
 2018 DEC  5   17 33 50.6 37.9248 21.0498   17         2.5
 2018 DEC  5   18 12 17.7 37.6868 20.4529    4         3.3
 2018 DEC  5   18 19 07.1 37.6575 20.4749    7         2.9
 2018 DEC  5   18 40 38.0 34.9333 23.2385   56         2.6
 2018 DEC  5   18 48 00.5 37.6538 20.4745   12         2.6
 2018 DEC  5   19 31 19.6 37.5102 20.4825   17         2.6
 2018 DEC  5   19 58 34.0 36.8115 21.3428   17         2.0
 2018 DEC  5   20 14 00.1 37.6620 20.4776   11         2.9
 2018 DEC  5   20 48 32.6 37.6025 20.6396   12         2.5
 2018 DEC  5   20 54 22.7 37.6035 20.6223   13         2.5
 2018 DEC  5   20 59 30.2 37.6465 20.8887   15         2.5
 2018 DEC  5   21 36 56.6 37.1382 20.3960   13         2.7
 2018 DEC  5   21 43 08.4 37.5817 20.3368    9         3.4
 2018 DEC  5   21 51 01.7 37.3682 20.6689    6         3.1
 2018 DEC  5   21 57 26.8 38.2910 23.9355   10         1.7
 2018 DEC  5   22 49 45.1 37.6025 20.6104   12         3.1
 2018 DEC  5   23 24 46.3 37.3975 20.6104    6         3.5
 2018 DEC  5   23 30 28.0 37.4268 20.4639   25         3.2
 2018 DEC  6   00 05 47.1 37.4854 20.6689   11         2.5
 2018 DEC  6   00 21 34.5 37.6904 20.3174   11         2.3
 2018 DEC  6   00 24 54.4 37.6904 20.5518   12         2.6
 2018 DEC  6   00 49 22.1 37.6025 20.6104   11         2.7
 2018 DEC  6   01 13 57.5 37.5494 20.6964   17         2.7
 2018 DEC  6   01 22 24.3 37.6144 20.5270   11         2.9
 2018 DEC  6   01 38 55.0 37.6025 20.6396   13         3.0
 2018 DEC  6   01 52 46.3 37.4561 20.6982   15         2.4
 2018 DEC  6   02 05 59.6 37.6773 20.9062   14         2.1
 2018 DEC  6   02 27 41.3 37.3487 20.5638   12         2.7
 2018 DEC  6   03 14 49.5 37.4208 20.7757   17         2.3
 2018 DEC  6   03 28 18.6 37.4158 20.5418   14         2.6
 2018 DEC  6   03 59 13.5 37.6603 20.4615   12         2.4
 2018 DEC  6   04 57 34.7 37.6115 20.6487   12         2.9
 2018 DEC  6   05 18 23.2 37.3298 20.8467   24         2.8
 2018 DEC  6   05 23 17.5 37.3718 20.8810   17         2.8
 2018 DEC  6   05 56 25.1 37.5714 20.3265   11         2.6
 2018 DEC  6   07 11 34.3 37.3389 20.7275   13         2.8
 2018 DEC  6   07 14 35.0 37.3682 20.7861   16         2.3
 2018 DEC  6   07 44 53.1 37.6318 20.6396   12         2.6
 2018 DEC  6   07 50 00.8 37.6611 20.4932   14         2.7
 2018 DEC  6   07 59 53.6 37.4854 20.5225    6         3.1
 2018 DEC  6   08 03 50.0 37.4707 20.6543   18         2.6
 2018 DEC  6   08 19 42.7 38.7877 20.9276   14         3.2
 2018 DEC  6   08 23 29.1 37.3462 20.7642   16         2.6
 2018 DEC  6   10 11 36.9 37.3975 20.8154   31         2.6
 2018 DEC  6   10 46 13.9 37.6611 20.5225   12         3.4
 2018 DEC  6   11 04 35.9 37.7792 20.4922   10         2.5
 2018 DEC  6   11 24 55.5 37.3535 20.5957    8         3.0
 2018 DEC  6   11 29 18.9 37.6904 20.6689   15         2.7
 2018 DEC  6   12 00 55.4 37.5732 20.6689   19         2.3
 2018 DEC  6   12 08 05.4 37.6511 20.5325   12         3.3
 2018 DEC  6   12 21 08.9 37.4282 20.5702   10         2.8
 2018 DEC  6   12 44 58.7 37.6583 20.3885   10         2.7
 2018 DEC  6   13 29 45.8 37.4203 20.5342    7         2.6
 2018 DEC  6   14 12 53.2 37.3498 20.6142   12         2.7
 2018 DEC  6   14 23 51.5 37.1678 20.5582    9         2.6
 2018 DEC  6   15 32 42.0 37.7783 20.5225   19         2.1
 2018 DEC  6   15 57 41.8 37.4292 20.3472    7         3.1
 2018 DEC  6   16 01 26.8 37.4561 20.3174   13         2.9
 2018 DEC  6   16 26 35.4 37.3565 20.6843    6         3.0
 2018 DEC  6   16 39 27.4 37.5143 20.6665   12         2.8
 2018 DEC  6   16 58 35.3 37.4854 20.4346   25         3.1
 2018 DEC  6   17 05 43.7 37.6262 20.3632    7         2.9
 2018 DEC  6   17 27 25.0 35.0098 23.3496   28         3.0
 2018 DEC  6   17 33 35.5 37.4268 20.6573    9         2.6
 2018 DEC  6   17 39 12.8 37.5717 20.4353    8         2.5
 2018 DEC  6   18 17 35.3 37.5802 20.6028    9         3.0
 2018 DEC  6   18 45 04.5 37.6904 20.4346    8         2.5
 2018 DEC  6   19 12 07.6 37.6318 20.6689   12         2.6
 2018 DEC  6   19 18 06.8 37.3592 20.8340   10         3.0
 2018 DEC  6   19 45 47.5 37.5430 20.6534   20         2.5
 2018 DEC  6   21 04 29.9 37.6477 20.2990    9         3.6
 2018 DEC  6   21 48 01.6 37.6904 20.3467    8         2.3
 2018 DEC  6   21 51 32.9 37.1600 20.5352   11         2.6
 2018 DEC  6   22 10 34.4 40.3564 23.9209   14         1.7
 2018 DEC  6   22 29 41.0 37.6053 20.2744    2         2.6
 2018 DEC  6   22 34 45.1 37.6318 20.6396   11         2.3
 2018 DEC  6   22 38 21.5 37.6611 20.6396   12         2.5
 2018 DEC  6   23 03 06.7 37.6904 20.5518   13         2.7
 2018 DEC  6   23 30 28.4 37.4268 20.4932   15         2.6
 2018 DEC  6   23 41 38.0 37.6611 20.3760   16         2.9
 2018 DEC  7   00 10 08.2 37.8103 21.1778   22         2.4
 2018 DEC  7   00 16 52.8 37.3998 20.2543   10         2.9
 2018 DEC  7   01 23 58.6 37.6363 20.3500   10         2.6
 2018 DEC  7   01 37 19.8 37.6482 20.3403   13         2.8
 2018 DEC  7   02 00 37.6 37.3612 20.7080   14         2.3
 2018 DEC  7   02 32 48.6 37.5788 20.6067   10         2.3
 2018 DEC  7   02 42 36.8 37.5858 20.4283   11         2.2
 2018 DEC  7   02 44 04.7 37.8817 20.9975   13         1.7
 2018 DEC  7   03 04 54.9 37.5160 20.6530   12         2.1
 2018 DEC  7   03 29 46.8 37.3275 20.6222   14         2.7
 2018 DEC  7   03 41 15.0 37.7505 20.8792   13         1.8
 2018 DEC  7   05 05 58.0 37.6904 20.6396   14         2.5
 2018 DEC  7   05 24 52.9 37.3389 20.9033   33         2.4
 2018 DEC  7   05 53 52.0 37.3389 20.5811   25         2.9
 2018 DEC  7   06 14 50.8 37.2949 20.7129    8         2.5
 2018 DEC  7   06 25 36.3 34.5062 26.0944   16         4.0
 2018 DEC  7   06 30 25.3 37.4268 20.4932   14         3.3
 2018 DEC  7   07 09 10.7 37.4854 20.4932    8         2.6
 2018 DEC  7   07 39 48.7 37.4249 20.2679   12         3.7
 2018 DEC  7   08 04 01.2 38.2471 22.2217   33         1.8
 2018 DEC  7   08 19 56.5 37.1882 20.4475   10         2.6
 2018 DEC  7   08 29 30.3 37.3997 20.8257   11         2.9
 2018 DEC  7   08 37 09.9 37.7490 20.6396   16         2.4
 2018 DEC  7   10 45 11.9 37.5927 20.6122   11         2.9
 2018 DEC  7   11 04 20.8 37.3682 20.8447   16         3.1
 2018 DEC  7   11 05 10.7 37.2995 20.6607   14         3.4
 2018 DEC  7   11 06 32.2 36.6992 26.8953  199         3.8
 2018 DEC  7   11 34 42.9 37.3673 20.9197   12         3.1
 2018 DEC  7   11 53 39.8 37.5825 20.7880   12         2.3
 2018 DEC  7   12 16 06.0 37.4593 20.3387    7         2.4
 2018 DEC  7   13 33 13.5 37.5119 20.6442    9         2.3
 2018 DEC  7   13 51 22.4 37.4902 20.3417    9         2.5
 2018 DEC  7   15 04 59.8 37.6153 21.7333   13         1.9
 2018 DEC  7   15 21 34.0 37.7490 20.5518   14         2.6
 2018 DEC  7   15 30 47.0 37.8438 20.3915   15         3.2
