DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2021 OCT 18   12 49 00.8 37.8250 21.1075   14         2.4
 2021 OCT 18   12 56 59.2 38.2677 21.6371   29         2.4
 2021 OCT 18   13 04 50.0 35.1686 25.1720   13         2.5
 2021 OCT 18   13 44 47.1 35.1787 25.3688    9         1.5
 2021 OCT 18   14 01 04.3 37.9550 24.0079   27         1.7
 2021 OCT 18   14 20 40.9 37.7847 21.1221   29         1.5
 2021 OCT 18   14 49 36.6 38.2906 23.3134   16         1.2
 2021 OCT 18   14 56 32.4 38.2791 21.6202   50         1.6
 2021 OCT 18   15 27 53.9 35.1389 25.2036   13         0.8
 2021 OCT 18   15 38 43.8 38.3272 23.3757   12         1.3
 2021 OCT 18   15 43 23.5 35.1109 25.2608   10         1.6
 2021 OCT 18   15 45 07.7 35.1988 25.3294    5         1.8
 2021 OCT 18   15 48 21.5 38.3409 23.3665   12         1.1
 2021 OCT 18   15 58 23.1 38.2539 21.6362   43         1.3
 2021 OCT 18   16 04 22.9 38.3176 23.3835    7         1.5
 2021 OCT 18   16 15 40.2 35.1604 25.2480    9         1.8
 2021 OCT 18   16 28 47.8 35.3535 25.8229   15         2.9
 2021 OCT 18   16 40 06.5 35.1462 25.2475    6         2.2
 2021 OCT 18   16 59 27.7 38.2329 21.4137   25         1.1
 2021 OCT 18   17 09 34.9 35.1485 25.2562   13         2.6
 2021 OCT 18   17 14 44.3 35.2025 25.3157    6         2.9
 2021 OCT 18   17 30 48.7 37.2098 20.7211    5         2.1
 2021 OCT 18   18 08 23.1 34.9768 26.9128    5         3.5
 2021 OCT 18   18 27 36.4 38.3134 23.3867    8         0.8
 2021 OCT 18   18 47 33.7 35.1485 25.2525   10         2.0
 2021 OCT 18   19 02 15.3 37.6556 20.5829   17         1.8
 2021 OCT 18   19 12 27.8 39.6602 22.2240    6         1.7
 2021 OCT 18   19 24 11.3 37.4799 20.8685   12         2.4
 2021 OCT 18   19 50 44.3 34.4687 24.1013   26         2.0
 2021 OCT 18   20 07 45.4 35.0404 25.1491    9         2.1
 2021 OCT 18   20 17 19.0 36.4471 27.3065   49         2.6
 2021 OCT 18   20 58 25.9 35.2286 26.3443   18         2.8
 2021 OCT 18   21 10 54.2 35.1750 25.2425   10         1.8
 2021 OCT 18   21 17 20.7 34.5667 26.5247   46         3.0
 2021 OCT 18   21 27 08.8 38.3025 23.3583    6         0.4
 2021 OCT 18   21 33 23.9 38.1161 22.6346   12         1.3
 2021 OCT 18   21 42 33.9 39.6982 20.4245    6         1.9
 2021 OCT 18   22 01 32.3 35.5431 26.0747   18         3.3
 2021 OCT 18   22 06 46.9 37.8072 23.1303   17         1.5
 2021 OCT 18   22 56 27.6 38.3235 23.3372   12         1.6
 2021 OCT 18   22 58 50.1 38.3281 23.3382   11         1.7
 2021 OCT 18   22 59 20.6 38.3304 23.3304   11         2.3
 2021 OCT 18   23 09 56.5 38.3253 23.3400   12         2.4
 2021 OCT 18   23 27 05.6 38.3231 23.3377   10         1.5
 2021 OCT 18   23 31 06.4 38.3244 23.3272   11         2.6
 2021 OCT 18   23 43 13.6 38.3263 23.3418   11         1.6
 2021 OCT 19   00 01 40.3 38.2292 20.6126   18         1.6
 2021 OCT 19   00 11 56.9 38.3015 23.3382   10         1.2
 2021 OCT 19   00 14 02.4 38.3510 22.2533   10         1.7
 2021 OCT 19   00 20 26.3 38.3061 23.3336    9         1.2
 2021 OCT 19   00 56 32.8 36.5062 27.1687   10         2.6
 2021 OCT 19   01 01 13.4 39.5631 20.4543   11         1.6
 2021 OCT 19   01 20 46.8 38.3162 23.3409   12         1.3
 2021 OCT 19   01 22 27.5 38.3217 23.3272    9         1.6
 2021 OCT 19   01 27 06.2 38.3121 23.3542    7         1.3
 2021 OCT 19   01 29 00.6 35.1462 25.2365   12         2.2
 2021 OCT 19   01 35 24.1 39.8195 22.0976   15         1.5
 2021 OCT 19   01 45 29.6 35.0784 26.4322   18         2.1
 2021 OCT 19   02 00 40.2 34.4440 23.8348   13         2.5
 2021 OCT 19   02 34 38.1 35.1471 25.2301    9         1.5
 2021 OCT 19   02 40 09.2 35.0528 26.5933   14         2.8
 2021 OCT 19   03 00 20.6 38.3089 23.3299   10         1.3
 2021 OCT 19   03 30 59.3 38.2169 22.7151   13         1.4
 2021 OCT 19   03 35 47.8 38.3244 23.3784    6         1.5
 2021 OCT 19   03 43 11.6 38.3286 23.3853    8         1.8
 2021 OCT 19   03 52 19.8 39.7870 22.0294   14         1.4
 2021 OCT 19   04 02 21.7 37.8690 21.3309   26         1.7
 2021 OCT 19   04 06 35.6 38.3189 23.3830    6         1.5
 2021 OCT 19   04 21 50.5 38.3221 23.3771    7         1.1
 2021 OCT 19   04 41 11.5 35.1462 25.2347    9         3.0
 2021 OCT 19   05 02 00.1 38.3226 23.3345   10         2.3
 2021 OCT 19   05 23 33.6 38.6055 21.5694    9         1.6
 2021 OCT 19   05 32 35.0 34.7131 28.2532   58         6.1
 2021 OCT 19   06 28 08.7 34.6600 25.2448   30         2.6
 2021 OCT 19   06 30 57.6 38.2338 21.0915   18         2.2
 2021 OCT 19   06 57 09.9 40.5643 23.5483   11         2.5
 2021 OCT 19   07 24 08.6 38.6124 21.5598   11         1.4
 2021 OCT 19   07 39 42.1 37.0770 21.2347    8         2.1
 2021 OCT 19   07 40 39.2 35.1901 25.2365    9         1.6
 2021 OCT 19   07 55 37.8 38.5446 21.8436   20         1.0
 2021 OCT 19   08 01 54.2 35.1411 25.1802    7         1.4
 2021 OCT 19   08 14 11.7 34.4348 26.0925   14         2.9
 2021 OCT 19   09 24 02.7 38.9085 23.1038   16         2.9
 2021 OCT 19   09 52 59.1 37.4771 23.4348   15         1.9
 2021 OCT 19   11 59 06.6 38.3189 23.3281   11         1.7
 2021 OCT 19   12 32 34.5 36.5268 25.5331   11         2.6
 2021 OCT 19   12 47 26.5 38.3546 23.2640    6         1.3
 2021 OCT 19   12 53 36.6 34.4586 26.1969   14         2.7
 2021 OCT 19   13 23 27.0 39.3393 20.4373    8         1.6
 2021 OCT 19   14 00 50.2 35.1814 25.2589   10         2.4
 2021 OCT 19   14 14 33.8 35.1466 25.2223    9         1.9
 2021 OCT 19   14 25 56.4 38.3116 23.3354   11         1.4
 2021 OCT 19   14 38 09.5 35.1851 25.2251   11         1.3
 2021 OCT 19   15 08 39.6 38.3217 23.3318   11         1.6
 2021 OCT 19   16 32 34.4 38.3153 23.3409   10         1.9
 2021 OCT 19   16 34 06.8 38.3134 23.3446   12         1.6
 2021 OCT 19   17 13 06.8 35.1466 25.2049   13         1.9
 2021 OCT 19   17 47 30.2 40.4544 26.1667   21         2.5
 2021 OCT 19   17 47 49.4 40.1569 24.0033   13         2.1
 2021 OCT 19   18 00 08.3 40.0406 19.9429    9         2.9
 2021 OCT 19   18 22 06.1 35.1329 25.2461    5         1.8
 2021 OCT 19   18 23 49.5 38.2050 22.6740   21         1.2
 2021 OCT 19   18 25 17.3 35.1567 25.2187   10         1.4
 2021 OCT 19   18 30 44.3 35.1210 25.2553    7         1.1
 2021 OCT 19   18 33 51.6 39.7366 22.1622   11         1.5
 2021 OCT 19   18 36 56.6 35.1649 25.2608   12         2.4
 2021 OCT 19   18 48 54.3 35.1723 25.3148    8         3.2
 2021 OCT 19   19 03 02.0 38.4627 20.4643   17         2.2
 2021 OCT 19   19 16 27.2 37.5339 21.9333   28         1.5
 2021 OCT 19   19 39 06.8 35.1558 25.2287    8         1.9
 2021 OCT 19   19 57 51.8 35.1649 25.3340    8         2.1
 2021 OCT 19   20 01 59.2 35.9413 25.5675   12         3.6
 2021 OCT 19   20 08 12.5 35.9514 25.5840   11         2.9
 2021 OCT 19   20 14 57.1 35.1659 25.3139    8         3.4
 2021 OCT 19   20 25 39.1 35.1466 25.2397   10         2.2
 2021 OCT 19   20 30 15.7 38.3299 23.3647    8         1.7
 2021 OCT 19   20 34 41.8 35.9537 25.6192   14         2.5
 2021 OCT 19   20 40 22.9 38.3189 23.3583    8         1.0
 2021 OCT 19   20 41 54.7 35.9377 25.5876   12         2.7
 2021 OCT 19   20 43 14.1 35.9317 25.5569   10         3.0
 2021 OCT 19   20 49 29.4 35.1695 25.3120    7         1.7
 2021 OCT 19   20 53 31.4 35.1842 25.3249    8         2.1
 2021 OCT 19   21 07 02.3 39.5613 20.6126    9         1.6
 2021 OCT 19   21 22 12.4 35.1622 25.3175    6         1.6
 2021 OCT 19   21 35 24.0 35.9381 25.5634    9         2.7
 2021 OCT 19   21 39 03.1 35.5856 23.0887   18         2.7
 2021 OCT 19   21 47 09.4 35.1714 25.3130    9         3.2
 2021 OCT 19   22 48 37.7 37.8195 20.5069   15         1.5
 2021 OCT 19   22 53 20.0 41.0110 20.9079    6         2.3
 2021 OCT 19   23 16 36.4 35.0235 26.3589   18         2.6
 2021 OCT 20   00 08 11.0 35.1677 25.2361   18         1.6
 2021 OCT 20   00 18 29.7 35.1810 25.3281   15         2.0
 2021 OCT 20   00 59 14.6 39.6373 22.1645    8         1.4
 2021 OCT 20   01 12 43.8 38.3647 22.0775    8         1.0
 2021 OCT 20   01 29 35.5 35.1668 25.3020   12         3.3
 2021 OCT 20   01 31 15.8 35.1558 25.2956   12         3.4
 2021 OCT 20   01 42 48.8 35.1718 25.3171   13         2.0
 2021 OCT 20   01 43 25.3 39.7984 21.9923   17         1.2
 2021 OCT 20   02 04 29.8 35.1421 25.3075   13         2.6
 2021 OCT 20   02 40 13.6 35.1595 25.3139   11         1.9
 2021 OCT 20   02 44 05.0 35.1759 25.3093   12         4.3
 2021 OCT 20   03 40 47.7 38.3212 23.3340   11         1.5
 2021 OCT 20   03 50 52.9 35.1654 25.3107   14         3.2
 2021 OCT 20   04 15 08.6 35.9381 25.5890   18         2.8
 2021 OCT 20   04 44 35.2 37.0143 21.7213   14         1.9
 2021 OCT 20   05 58 59.8 35.1585 25.3047   12         1.9
 2021 OCT 20   06 02 20.8 35.1723 25.3148    9         3.4
 2021 OCT 20   06 15 22.2 39.7357 20.2936   18         2.4
 2021 OCT 20   06 47 28.2 35.1833 25.3203   14         2.2
 2021 OCT 20   06 56 26.5 35.1750 25.3120   13         2.1
 2021 OCT 20   07 02 56.3 35.1860 25.3203    8         2.6
 2021 OCT 20   07 13 00.2 38.4526 22.3824   18         1.9
 2021 OCT 20   07 21 53.4 38.3208 23.3766   10         1.3
 2021 OCT 20   07 24 33.8 38.3226 23.3775    8         1.3
 2021 OCT 20   07 29 23.5 38.0571 21.9832   16         1.5
 2021 OCT 20   07 33 16.6 35.1279 25.2036   10         3.3
 2021 OCT 20   08 09 28.3 35.1750 25.3166    6         2.5
 2021 OCT 20   08 12 51.1 35.1567 25.3056   13         2.8
 2021 OCT 20   08 20 39.2 38.3098 23.3592    6         1.8
 2021 OCT 20   08 47 25.5 35.1823 25.3065    8         1.4
 2021 OCT 20   09 08 55.0 35.1668 25.3111    6         2.3
 2021 OCT 20   09 21 45.0 37.2116 20.4190   12         2.8
 2021 OCT 20   09 50 19.2 35.1567 25.3313    9         2.6
 2021 OCT 20   10 25 32.4 35.1613 25.3093   13         2.5
 2021 OCT 20   12 17 25.7 35.1778 25.3166    7         1.5
 2021 OCT 20   12 19 01.5 35.1787 25.3185    6         2.2
 2021 OCT 20   12 21 42.8 35.1357 25.1958   14         2.5
 2021 OCT 20   12 25 04.6 35.1915 25.3285    8         2.5
 2021 OCT 20   12 30 58.0 35.1581 25.1971    6         2.7
 2021 OCT 20   12 43 52.6 35.1888 25.3349   15         2.3
 2021 OCT 20   12 45 06.5 35.1677 25.3148    4         2.7
 2021 OCT 20   12 55 24.2 35.1357 25.2113    9         2.8
 2021 OCT 20   13 20 43.6 38.3382 23.5478   17         1.6
 2021 OCT 20   13 30 31.6 35.1796 25.3185    6         2.2
 2021 OCT 20   13 39 37.4 38.3194 23.5318   18         1.4
 2021 OCT 20   13 56 49.3 38.9131 22.4391   14         1.8
 2021 OCT 20   14 28 23.4 35.1823 25.2718    9         2.2
 2021 OCT 20   15 06 53.8 35.1457 25.2562    9         2.2
 2021 OCT 20   15 07 24.4 35.1402 25.2397    7         3.2
 2021 OCT 20   15 21 27.0 35.1823 25.1994    8         1.7
 2021 OCT 20   16 14 35.3 35.1851 25.2498   12         2.2
 2021 OCT 20   16 36 15.6 35.1256 25.2278   10         2.0
 2021 OCT 20   16 46 30.9 35.4071 27.7496    7         2.9
 2021 OCT 20   16 52 02.5 38.1931 22.7005   24         1.3
 2021 OCT 20   17 03 39.7 35.1668 25.3468    6         2.0
 2021 OCT 20   17 23 19.8 35.1704 25.2049   13         1.6
 2021 OCT 20   18 06 59.7 37.7536 20.8694   16         1.5
 2021 OCT 20   18 09 27.7 36.1359 27.4530   28         2.7
 2021 OCT 20   18 36 35.3 39.7055 20.2835    7         1.8
 2021 OCT 20   18 36 45.8 35.2135 25.3276   13         1.7
 2021 OCT 20   18 43 10.8 35.9390 25.6082   12         2.7
 2021 OCT 20   18 46 18.9 38.3217 23.3702    6         0.8
 2021 OCT 20   18 46 56.2 35.1915 25.3093   10         1.2
 2021 OCT 20   18 56 14.0 35.1411 25.2315   12         2.0
 2021 OCT 20   18 57 02.4 38.3080 23.3775    9         1.1
 2021 OCT 20   19 05 13.4 37.4400 20.4817   16         2.2
 2021 OCT 20   19 44 58.1 35.1700 25.3134    6         1.3
 2021 OCT 20   20 08 29.0 38.3189 23.4077    9         1.0
 2021 OCT 20   20 09 18.6 35.1659 25.2095   14         2.4
 2021 OCT 20   20 17 26.9 35.1851 25.3203   12         2.2
 2021 OCT 20   20 23 29.7 35.1443 25.2420   10         2.1
 2021 OCT 20   20 24 08.1 38.2127 22.6698   20         1.1
 2021 OCT 20   20 25 40.2 35.4318 27.7377   15         3.4
 2021 OCT 20   20 27 36.3 36.0077 29.1229   29         3.0
 2021 OCT 20   20 47 02.6 35.1961 25.3020   11         2.6
 2021 OCT 20   20 50 04.4 35.1732 25.2782   12         2.9
 2021 OCT 20   20 51 02.7 35.1691 25.2777    8         1.9
 2021 OCT 20   20 53 57.4 35.7138 26.4743   22         2.4
 2021 OCT 20   20 56 50.6 35.9372 25.5368   15         2.8
 2021 OCT 20   21 17 56.3 35.1814 25.3093    9         1.2
 2021 OCT 20   21 18 06.3 35.2061 25.3304    6         1.3
 2021 OCT 20   21 18 33.4 35.0185 26.3219   22         2.8
 2021 OCT 20   21 19 03.9 35.1540 25.2031   10         1.7
 2021 OCT 20   21 21 45.3 35.1663 25.3079   15         2.8
 2021 OCT 20   21 27 33.4 35.1782 25.3198   17         2.5
 2021 OCT 20   21 37 33.8 35.1659 25.3038   10         1.8
 2021 OCT 20   21 58 49.4 38.4892 21.5337   13         0.9
 2021 OCT 20   22 09 07.7 35.1558 25.3313   10         1.5
 2021 OCT 20   22 09 19.9 39.3810 26.2843   18         3.1
 2021 OCT 20   22 10 14.5 35.0917 26.4015   25         3.5
 2021 OCT 20   22 17 44.8 35.0331 26.4217   28         3.4
 2021 OCT 20   22 23 43.0 35.0436 26.3480   26         2.5
 2021 OCT 20   22 29 41.6 38.4041 22.2588   14         1.1
 2021 OCT 20   22 38 46.0 38.2915 23.3592    7         1.2
 2021 OCT 20   22 39 53.1 35.1997 25.3084    7         2.1
 2021 OCT 20   22 44 13.0 34.9214 23.9360   22         2.1
 2021 OCT 20   22 47 41.2 37.7953 21.5456   17         1.1
 2021 OCT 20   22 50 41.5 35.1443 27.8549    6         3.0
 2021 OCT 20   23 05 14.8 35.0729 26.3388   27         2.2
 2021 OCT 20   23 16 44.5 35.9477 25.6343   17         2.7
 2021 OCT 20   23 18 49.1 35.1320 25.2187   11         2.4
 2021 OCT 20   23 24 51.7 39.5659 20.4607   13         2.1
 2021 OCT 20   23 32 31.8 39.7696 24.1214   25         1.9
 2021 OCT 20   23 37 37.5 35.9976 22.3727   32         2.4
 2021 OCT 20   23 40 26.6 35.1485 25.2242   13         2.6
 2021 OCT 20   23 51 53.8 35.0656 26.4029   26         2.2
 2021 OCT 21   00 41 23.6 35.9299 25.5661   15         2.2
 2021 OCT 21   00 41 34.0 38.3189 23.3629    7         0.7
 2021 OCT 21   00 44 38.7 35.1613 25.3157    8         1.7
 2021 OCT 21   00 45 14.9 35.1723 25.3166    7         1.4
 2021 OCT 21   00 50 23.6 35.4117 27.6773   12         3.5
 2021 OCT 21   01 03 23.7 35.1485 25.1866    7         1.8
 2021 OCT 21   01 06 58.5 35.3192 27.6617   15         2.6
 2021 OCT 21   01 16 05.9 38.2201 20.7848   19         1.2
 2021 OCT 21   01 43 41.2 37.6570 20.3123   13         1.6
 2021 OCT 21   02 03 27.1 35.1768 25.3267    6         1.0
 2021 OCT 21   02 39 30.6 35.1462 25.1962   14         1.4
 2021 OCT 21   02 40 05.9 35.1585 25.2544   11         1.7
 2021 OCT 21   02 43 05.6 35.3329 27.6938   13         3.5
 2021 OCT 21   02 56 11.9 38.4425 22.3933   13         1.5
 2021 OCT 21   02 59 02.1 35.1494 25.1793    7         1.4
 2021 OCT 21   03 07 05.2 35.1787 25.3175   11         1.9
 2021 OCT 21   03 58 24.3 35.1411 25.2379   11         1.6
 2021 OCT 21   04 06 14.7 38.3272 23.3720   11         1.7
 2021 OCT 21   04 08 06.6 35.1553 25.2457   12         2.2
 2021 OCT 21   04 28 54.0 36.4371 27.0456   12         2.5
 2021 OCT 21   04 29 22.6 35.1741 25.2773    9         2.1
 2021 OCT 21   04 59 14.9 35.2057 27.7386    7         2.6
 2021 OCT 21   05 10 15.2 35.1443 25.1907    8         2.5
 2021 OCT 21   05 53 03.6 35.1663 25.3152    6         2.1
 2021 OCT 21   06 08 09.2 35.1631 25.3349    6         2.6
 2021 OCT 21   06 30 06.5 35.3375 27.6837   29         2.7
 2021 OCT 21   06 55 12.2 35.1732 25.2223   12         3.2
 2021 OCT 21   06 58 38.5 37.9811 23.6897    9         1.9
 2021 OCT 21   07 28 47.9 38.2498 21.0947   27         1.2
 2021 OCT 21   07 37 22.4 35.1723 25.2150   12         1.4
 2021 OCT 21   08 04 32.1 35.1329 25.2470   16         3.7
 2021 OCT 21   08 12 56.0 35.1274 25.2461   14         4.5
 2021 OCT 21   08 21 16.9 35.1192 25.2196   11         2.6
 2021 OCT 21   08 26 05.4 35.1338 25.2415   14         2.7
 2021 OCT 21   08 27 27.8 35.1329 25.2461   12         3.0
 2021 OCT 21   08 28 14.5 35.1237 25.2351   10         3.0
 2021 OCT 21   08 40 28.1 35.1338 25.2443   12         2.3
 2021 OCT 21   08 42 58.0 38.9323 26.0069   13         2.8
 2021 OCT 21   08 44 47.8 35.1192 25.2260   14         3.8
 2021 OCT 21   08 47 00.3 35.1219 25.2388   15         3.5
 2021 OCT 21   08 54 17.7 38.2054 22.6616   18         1.7
 2021 OCT 21   08 55 36.4 35.1247 25.2425   14         3.0
 2021 OCT 21   09 01 04.3 35.1077 25.2200   13         2.3
 2021 OCT 21   09 02 29.5 35.1274 25.2306   17         3.0
 2021 OCT 21   09 11 39.7 35.1073 25.2260   14         1.6
 2021 OCT 21   09 14 05.3 35.1137 25.2443   13         2.8
 2021 OCT 21   09 28 08.2 35.1741 25.3130    7         2.1
 2021 OCT 21   09 29 09.0 35.1173 25.2397   14         3.3
 2021 OCT 21   09 32 37.1 35.1242 25.2347   15         2.2
 2021 OCT 21   09 38 24.7 35.1224 25.2512   13         2.8
 2021 OCT 21   09 38 37.9 35.1265 25.2370   14         4.5
 2021 OCT 21   09 46 28.3 35.1320 25.2443   11         2.6
 2021 OCT 21   09 51 49.5 39.6419 22.1791    6         1.9
 2021 OCT 21   09 57 05.6 35.1219 25.2406   12         3.7
 2021 OCT 21   10 20 04.2 35.1297 25.2420   11         2.2
 2021 OCT 21   10 29 04.3 35.1443 25.2676   13         1.8
 2021 OCT 21   10 30 54.1 39.7385 22.0871    7         2.0
 2021 OCT 21   10 47 02.5 38.3052 23.3482    7         1.0
 2021 OCT 21   10 48 27.7 35.1237 25.2232   13         2.0
 2021 OCT 21   10 49 52.0 35.1228 25.2480   13         1.6
 2021 OCT 21   11 02 27.2 35.1585 25.2461   12         2.7
 2021 OCT 21   11 12 14.3 35.1425 25.2438   10         1.8
 2021 OCT 21   11 18 07.8 35.1302 25.2342   15         3.7
 2021 OCT 21   11 46 02.7 35.1169 25.2127   12         1.4
 2021 OCT 21   12 00 10.9 35.1320 25.2544   12         1.4
 2021 OCT 21   12 21 41.8 35.1183 25.2242   13         2.1
 2021 OCT 21   12 23 37.7 35.1366 25.2434   12         2.4
 2021 OCT 21   12 36 31.5 35.1082 25.2324   13         1.7
 2021 OCT 21   12 38 59.5 35.1228 25.2470   12         1.9
 2021 OCT 21   12 53 40.9 35.1512 25.2306    9         2.7
 2021 OCT 21   12 58 16.2 35.1265 25.2599   13         1.5
 2021 OCT 21   13 01 16.0 35.4089 27.7917   62         3.2
 2021 OCT 21   13 03 50.6 35.1128 25.2370   13         2.4
 2021 OCT 21   13 06 44.4 35.1091 25.2370    9         2.9
 2021 OCT 21   13 13 28.2 35.1823 25.2983   11         2.6
 2021 OCT 21   13 26 27.1 35.1256 25.2379   12         2.5
 2021 OCT 21   13 33 38.6 35.1329 25.2452    9         2.2
 2021 OCT 21   13 35 59.9 35.1041 25.2255   13         2.8
 2021 OCT 21   13 44 10.1 38.2443 22.6437   17         1.4
 2021 OCT 21   13 44 41.6 35.3540 27.8833   61         2.7
 2021 OCT 21   13 46 22.4 35.1315 25.2237   13         1.7
 2021 OCT 21   13 46 39.7 38.2315 22.6675   18         2.1
 2021 OCT 21   13 58 13.5 35.1137 25.2397   13         2.0
 2021 OCT 21   14 09 46.1 35.4950 27.3248   22         2.9
 2021 OCT 21   14 11 41.7 35.0999 25.2150   14         2.2
 2021 OCT 21   14 14 01.4 35.1073 25.2269   14         4.0
 2021 OCT 21   14 26 20.7 35.1132 25.2274   14         2.1
 2021 OCT 21   14 28 24.5 35.1109 25.2379   14         2.3
 2021 OCT 21   14 35 38.8 39.6700 20.3875    8         1.9
 2021 OCT 21   14 41 29.8 35.2226 25.3221    7         2.3
 2021 OCT 21   14 42 29.5 35.1100 25.2351   12         3.7
 2021 OCT 21   14 50 45.2 35.1128 25.2132   14         2.5
 2021 OCT 21   14 53 58.3 35.1027 25.2177   14         2.1
 2021 OCT 21   14 59 20.1 35.1182 25.2185    6         2.9
 2021 OCT 21   15 01 45.1 35.1144 25.2086    6         3.3
 2021 OCT 21   15 05 56.8 35.3137 27.6526   15         3.2
 2021 OCT 21   15 14 17.2 35.1407 25.2328   12         1.5
 2021 OCT 21   15 19 53.1 35.0954 25.2031   13         1.6
 2021 OCT 21   15 21 50.8 35.1036 25.2187   15         1.3
 2021 OCT 21   15 34 11.9 35.4364 27.7057   22         3.0
 2021 OCT 21   15 47 20.9 36.4838 27.0905   17         2.2
 2021 OCT 21   15 47 30.1 35.1247 25.2425   13         1.8
 2021 OCT 21   16 10 46.8 35.1920 25.2988    7         2.0
 2021 OCT 21   16 27 21.3 35.1054 25.2214   12         1.8
 2021 OCT 21   16 30 24.1 39.7563 22.0830   11         2.0
 2021 OCT 21   16 33 33.4 35.1933 25.3011    6         1.6
 2021 OCT 21   16 37 54.1 35.1192 25.2260   12         3.3
 2021 OCT 21   17 04 54.9 35.1402 25.2406   13         1.5
 2021 OCT 21   17 06 03.0 35.1132 25.2182   13         1.9
 2021 OCT 21   17 11 19.3 35.1283 25.2370   13         2.3
 2021 OCT 21   17 12 59.8 35.2080 25.3230   11         1.9
 2021 OCT 21   17 18 19.4 35.0253 26.4029   28         2.4
 2021 OCT 21   17 53 06.0 38.0457 22.4011   56         1.8
 2021 OCT 21   17 57 36.0 35.5270 27.5180   32         2.4
 2021 OCT 21   18 05 54.6 35.1640 25.1949   11         1.8
 2021 OCT 21   18 19 14.1 35.1540 25.2370   10         1.1
 2021 OCT 21   18 20 41.0 38.0649 22.9587    9         1.6
 2021 OCT 21   18 23 54.8 35.1283 25.2434    9         2.2
 2021 OCT 21   18 40 03.6 35.1210 25.2242   13         2.3
 2021 OCT 21   18 42 45.5 35.1192 25.2361   10         2.4
 2021 OCT 21   18 44 48.2 35.1434 25.2338   11         1.8
 2021 OCT 21   18 48 26.2 35.1659 25.2846    9         2.6
 2021 OCT 21   18 52 05.6 35.1155 25.2278   12         2.7
 2021 OCT 21   18 52 57.1 35.1054 25.2205   10         3.5
 2021 OCT 21   19 15 20.0 37.5375 20.6699   14         2.3
 2021 OCT 21   19 16 14.4 35.1370 25.2402   11         2.2
 2021 OCT 21   19 34 30.7 35.1256 25.2232   10         2.0
 2021 OCT 21   19 39 19.1 38.3377 23.8193    8         2.4
 2021 OCT 21   19 44 25.1 37.3654 20.8072    7         2.3
 2021 OCT 21   19 56 09.1 39.7636 22.1059   18         1.8
 2021 OCT 21   20 10 07.8 35.0972 25.2159   13         1.8
 2021 OCT 21   20 12 48.5 35.1448 25.2269    9         1.7
 2021 OCT 21   20 15 08.7 37.6030 21.7451    9         1.4
 2021 OCT 21   20 26 58.5 35.1755 25.1889    8         1.9
 2021 OCT 21   20 27 42.5 35.1462 25.2512   11         1.9
 2021 OCT 21   20 39 04.9 38.7231 25.5249   17         1.8
 2021 OCT 21   20 47 30.2 35.1160 25.2209   11         1.7
 2021 OCT 21   20 52 15.1 35.1476 25.3139   10         2.2
 2021 OCT 21   21 24 26.9 35.1649 25.2534   12         2.1
 2021 OCT 21   21 28 44.0 35.1215 25.2338   10         2.0
 2021 OCT 21   21 41 44.1 35.1498 25.2658    8         1.5
 2021 OCT 21   21 42 16.5 38.0814 23.8229   12         1.9
 2021 OCT 21   21 43 50.6 35.1530 25.2214   10         2.6
 2021 OCT 21   21 46 59.2 35.2107 25.3459   15         2.8
 2021 OCT 21   21 51 14.2 35.1480 25.1981    9         2.5
 2021 OCT 21   21 51 42.3 39.7870 22.0734   12         2.6
 2021 OCT 21   22 00 05.2 35.1407 25.2420   11         2.0
 2021 OCT 21   22 21 24.8 35.1430 25.2306   10         1.8
 2021 OCT 21   22 23 37.1 36.5172 25.4768    5         1.9
 2021 OCT 21   22 34 31.6 38.2352 24.0134   14         1.5
 2021 OCT 21   23 19 26.9 39.0175 20.9166   11         1.8
 2021 OCT 21   23 24 17.8 35.1302 25.2461   10         2.3
 2021 OCT 21   23 37 30.2 35.2144 25.3093    8         1.9
 2021 OCT 21   23 41 59.7 35.1187 25.2292   12         1.8
 2021 OCT 21   23 54 57.9 35.1357 25.2415   12         2.3
 2021 OCT 22   00 01 52.0 37.9976 23.7227   11         0.6
 2021 OCT 22   00 06 12.4 35.1334 25.2383   10         2.1
 2021 OCT 22   00 11 00.1 35.1366 25.2489   10         1.3
 2021 OCT 22   00 25 20.8 35.1146 25.2306   12         1.8
 2021 OCT 22   00 26 09.3 35.1256 25.2480   14         2.6
 2021 OCT 22   00 27 23.5 35.1302 25.2708   14         2.6
 2021 OCT 22   00 43 57.8 35.1137 25.2388   12         2.1
 2021 OCT 22   01 10 12.6 39.2661 22.3325   16         1.4
 2021 OCT 22   01 17 32.1 38.4224 22.2285   14         3.0
 2021 OCT 22   01 30 48.8 35.1439 25.2534   11         1.3
 2021 OCT 22   01 40 52.0 35.1695 25.2251    9         1.7
 2021 OCT 22   01 46 57.2 35.1640 25.2553   12         1.1
 2021 OCT 22   01 49 00.5 35.1187 25.2328   10         1.7
 2021 OCT 22   01 58 37.3 35.3549 27.7359   16         2.5
 2021 OCT 22   02 05 18.9 35.1329 25.2434   14         1.0
 2021 OCT 22   02 30 11.9 35.1311 25.2379    6         1.2
 2021 OCT 22   02 54 02.3 35.1384 25.2324   13         2.1
 2021 OCT 22   03 06 04.3 38.3867 21.7937   18         1.8
 2021 OCT 22   03 18 47.9 35.1640 25.2315    9         2.0
